page_name,user_name,facebook_id,page_category,page_admin_top_country,page_description,page_created,likes_at_posting,followers_at_posting,post_created,post_created_date,post_created_time,type,total_interactions,likes,comments,shares,love,wow,haha,sad,angry,care,video_share_status,is_video_owner,post_views,total_views,total_views_for_all_crossposts,video_length,url,message,link,final_link,image_text,link_text,description,sponsor_id,sponsor_name,sponsor_category,overperforming_score_weighted_likes_1x_shares_1x_comments_1x_love_1x_wow_1x_haha_1x_sad_1x_angry_1x_care_1x,group_name,date_r
NA,neodiiler,1505588219716866,LOCAL,EC,"Marca registrada en el IEPI, diseñamos productos tecnológicos garantizados de alta calidad e innovación",2014-11-24T16:38:13Z,275555,280868,2020-07-06T14:41:41Z,2020-07-06,14:41:41,Photo,2926,2467,160,205,66,1,17,0,1,9,NA,-,0,0,0,N/A,https://www.facebook.com/1505588219716866/posts/2710718232537186,"1 año de garantía y con excelente calidad en cada uno de nuestros Productos Neodiiler.😃☑️ - Cable magnético con luz US$22 - Reloj bluetooth recibe notificaciones US$69 - Receptor bluetooth para llamadas y escuchar musica por bluetooth US$28 - CRT transmisor FM para llamadas y escuchar musica por bluetooth US$29,90",https://www.facebook.com/neodiiler/photos/a.1510407715901583/2710717885870554/?type=3,NA,NA,Photos from Neodiiler's post,NA,NA,NA,NA,31.46,Neodiiler,2020-07-07T00:00:00Z
NA,officialbenshapiro,100044139414360,NEWS_PERSONALITY,US,This is my official Facebook fan page. You can also follow me on twitter @benshapiro.,2011-05-18T03:31:56Z,6389226,7955547,2021-05-24T08:17:06Z,2021-05-24,08:17:06,Link,136505,110305,3219,6252,16325,40,61,2,21,280,NA,-,0,0,0,N/A,https://www.facebook.com/100044139414360/posts/356257812522196,DeSantis FTW.,https://www.dailywire.com/news/desantis-vows-to-destroy-critical-race-theory-in-florida-schools-offensive-to-the-taxpayer?utm_source=facebook&utm_medium=social&utm_campaign=benshapiro,NA,NA,DeSantis Vows To Destroy Critical Race Theory In Florida Schools: ‘Offensive To The Taxpayer’,"Florida Governor Ron DeSantis (R) slammed critical race theory during remarks that he made late last week at a signing for a state tax cut package, saying that he will ""play whack-a-mole all over the state"" to destroy the much-criticized ideology wherever it pops up.",NA,NA,NA,31.44,Ben Shapiro,2021-05-24T00:00:00Z
NA,JeffColyerMD,723170247873552,POLITICAL_CANDIDATE,US,"Surgeon, Humanitarian, & 47th Governor of Kansas
",2017-08-07T20:52:32Z,9917,10073,2021-06-24T14:41:13Z,2021-06-24,14:41:13,Photo,3174,2323,217,266,323,8,19,0,6,12,NA,-,0,0,0,N/A,https://www.facebook.com/723170247873552/posts/1690551554468745,"I’m proud to join Representative Patrick Penn, KS HD-85, House Education Chair Steve Huebert, & school board candidates as we stand up for Kansas students by signing the 1776 Pledge to Save our Schools. A high-quality education begins with a high-quality curriculum, which is why it's important that the Governor work with the Legislature to develop the best possible civics instruction standards. Our schools are supposed to give people a foundation of knowledge, not serve as indoctrination centers. Teaching kids to hate their country and to hate each other is not who we are as Kansans, which is why today we are kicking off a statewide effort encouraging school board candidates to sign the 1776 Pledge to Save our Schools. There is no room in our classrooms for Critical Race Theory. Join me in restoring patriotic education in Kansas schools! www.jeffcolyer.com/getinvolved:=:https://www.jeffcolyer.com/getinvolved",https://www.facebook.com/JeffColyerMD/photos/a.751122611744982/1690550437802190/?type=3,NA,NA,Photos from Dr. Jeff Colyer's post,NA,NA,NA,NA,31.43,Dr. Jeff Colyer,2021-06-25T00:00:00Z
NA,LibertyOrDeathAC,108082977404530,CLOTHING_STORE,US,An Apparel Company That Had To Transition To A Media Company To Stay Afloat Bringing You The Truth Instead Of The Media Bias.,2020-01-21T02:17:27Z,19916,30519,2021-06-06T15:06:21Z,2021-06-06,15:06:21,Link,943,705,56,123,56,0,2,0,1,0,NA,-,0,0,0,N/A,https://www.facebook.com/108082977404530/posts/344413030438189,NA,https://rumble.com/vi3n31-angry-mom-has-a-message-for-school-board-about-racist-critical-race-theory.html,NA,NA,Angry Mom Has A Message For School Board About Racist Critical Race Theory,"Join Me On Rokfin! My NEW HOME!! Where You Can See Others Like Bryan Callen, Jimmy Dore, Kim Iversen, Sam Tripoli, And More! https://rokfin.com/TheCommonSenseConservative Make sure you stay up to date",NA,NA,NA,31.43,Liberty Or Death Apparel Company,2021-06-07T00:00:00Z
Keeway El Salvador,keewaysv,1664159837200742,MOTORCYCLES,SV,Página Oficial de Keeway en El Salvador,2015-10-27T00:15:32Z,144594,145386,2020-10-26T16:00:10Z,2020-10-26,16:00:10,Photo,1411,1323,52,2,27,2,3,0,0,2,NA,-,0,0,0,N/A,https://www.facebook.com/1664159837200742/posts/2823811807902200,"Un modelo deportivo de alto rendimiento y estabilidad en viajes por la ciudad que te ayudará a tener un mejor tiempo: RKS 150 SPORT, la moto que necesitas: . 🟠𝙋𝙍𝙀𝘾𝙄𝙊: $1,690.00 . -Cilindrada 150 cc -Potencia de 11 HP a 8,500 RPM -Posición cómoda para uso diario -Freno de disco delantero -Encendido eléctrico y de patada -Transmisión de 5 velocidades -Capacidad de combustible de 12.5 l . #KeewayDesign #UnaKeewayParaTodo #RKS150SPORT",https://www.facebook.com/keewaysv/photos/a.1677416275875098/2823804437902937/?type=3,NA,UNA KEEWAY PARA TODO FARe CRT RKS SPORT 150 KEEWAY,NA,NA,NA,NA,NA,31.36,NA,2020-10-27T00:00:00Z
NA,AmericanMind.org,471487683059990,NON_PROFIT,US,The American Mind is an online publication of the Claremont Institute dedicated to the ideas that drive our political life.,2016-02-09T18:20:05Z,11327,12016,2021-07-08T13:45:02Z,2021-07-08,13:45:02,Link,3068,2071,231,687,40,7,17,6,8,1,NA,-,0,0,0,N/A,https://www.facebook.com/471487683059990/posts/1634083090133771,"If you don’t fight critical race theory now, wherever it’s showing up in your community, soon there will be nothing good, true, or beautiful to defend.",https://americanmind.org/features/life-after-cancellation/you-can-hold-your-ground-against-critical-theory/,NA,NA,You Can Hold Your Ground Against Critical Theory,"Wherever, however, don’t back down.",NA,NA,NA,31.31,American Mind,2021-07-09T00:00:00Z
Michael Knowles,michaelknowlesshow,100044546974605,NEWS_PERSONALITY,US,"""a dapper, lib-triggering troll"" —Vanity Fair",2013-01-29T23:15:20Z,973848,1121076,2021-04-30T13:17:04Z,2021-04-30,13:17:04,Link,30939,23846,631,2738,3596,19,40,2,6,61,NA,-,0,0,0,N/A,https://www.facebook.com/100044546974605/posts/311299823698248,PREACH 🙌,https://www.dailywire.com/news/desantis-calls-systemic-racism-horse-manure-blasts-very-harmful-critical-race-theory-as-race-based-marxism?utm_source=facebook&utm_medium=social&utm_campaign=mjk,NA,NA,"DeSantis Calls Systemic Racism ‘Horse Manure,’ Blasts ‘Very Harmful’ Critical Race Theory As ‘Race-Based’ Marxism","Republican Florida Governor Ron DeSantis on Thursday blasted accusations that the United States is systemically racist as ""horse manure,"" and further said critical race theory is a race-based form of Marxism.",NA,NA,NA,31.09,NA,2021-05-01T00:00:00Z
Media Research Center,mediaresearchcenter,10498053716,NON_PROFIT,US,The MRC is the nation’s premier media watchdog. Our sole mission is to expose and neutralize liberal media bias.,2008-03-25T21:36:36Z,1859432,1791771,2021-10-20T18:01:34Z,2021-10-20,18:01:34,Link,11960,9026,383,1138,1321,26,14,2,4,46,NA,-,0,0,0,N/A,https://www.facebook.com/10498053716/posts/10158939574233717,"""I would like black kids to be completely empowered... but in order to do that I don't have to make white kids feel bad for being white."" Condoleezza Rice, who grew up in segregated Birmingham, Alabama, spoke out against the racist Critical Race Theory.",https://www.newsbusters.org/blogs/nb/kristine-marsh/2021/10/20/condi-rice-crushes-pro-critical-race-theory-talk-view,NA,NA,Condi Rice Crushes Pro-Critical Race Theory Talk on 'View',"Former Secretary of State and director of the Hoover Institute at Stanford University Condoleezza Rice appeared on The View Wednesday, where she once again brought much needed c",NA,NA,NA,31.06,NA,2021-10-21T00:00:00Z
NA,Ihaveanawesomegod,103944889669455,WEBSITE,US,Offering the best Christian content to help Christians grow in faith and be encouraged as they face life's obstacles knowing that we are more than victors through Christ Jesus.,2010-09-22T02:46:06Z,361754,354012,2021-07-07T12:33:14Z,2021-07-07,12:33:14,Link,683,473,43,86,74,0,3,0,1,3,NA,-,0,0,0,N/A,https://www.facebook.com/103944889669455/posts/4317175405013028,"Critical Race Theory Is 'a Bunch of Garbage,' Ben Carson Says: Americans 'Are Not Enemies'",https://www.christianheadlines.com/contributors/michael-foust/critical-race-theory-is-a-bunch-of-garbage-ben-carson-says-americans-are-not-enemies.html?utm_medium=fbpage&utm_source=Facebook&utm_campaign=cdupdate,NA,NA,"Critical Race Theory Is 'a Bunch of Garbage,' Ben Carson Says: Americans 'Are Not Enemies'","During an Independence Day interview with Newsmax's Eric Bolling, Neurosurgeon and former HUD Secretary Ben Carson called Critical Race Theory ""a bunch of garbage,"" arguing that it would redefine what American society ""is based on.""",NA,NA,NA,31.05,I Have An Awesome God,2021-07-08T00:00:00Z
NA,NA,2617775831883394,none,NA,NA,NA,20188,NA,2021-05-30T21:16:32Z,2021-05-30,21:16:32,Photo,3468,2262,3,969,221,3,1,0,0,9,NA,-,0,0,0,N/A,https://www.facebook.com/groups/2617775831883394/permalink/2892935881034053,Hear my eagle 🦅 scream,https://www.facebook.com/ThunderbirdHarley/photos/a.374636134368/10160211673979369/?type=3,NA,HARLEY- DAVIDSON MOTOR HARLEY-DAVIDSON HARLEY CYCLES SINCE EN2UI CRT G SYMBOL OF AMERICAN FREEDOM,Thunderbird Harley-Davidson,Since 1903,NA,NA,NA,30.96,Harley Nation,2021-05-31T00:00:00Z
NA,dienmaycholononline,133085353369973,ELECTRONICS,VN,"Website: Dienmaycholon.vn
Hotline: (028) 3856 3388",2010-06-09T02:29:17Z,615713,621990,2020-03-17T02:54:51Z,2020-03-17,02:54:51,Photo,NA,7299,804,98,78,18,12,2,2,0,NA,-,0,0,0,N/A,https://www.facebook.com/133085353369973/posts/3145922845419527,"Đổ𝗶 𝗧𝗶𝘃𝗶 𝗰ũ ở 𝗻𝗵à 𝐋Ấ𝐘 𝐓𝐈𝐕𝐈 𝟒𝐊 𝐏𝐀𝐍𝐀𝐒𝐎𝐍𝐈𝐂 𝐆𝐈Ả𝐌 𝐍𝐆𝐀𝐘 #𝟐𝐓𝐑𝐈Ệ𝐔 🔖 ""Thời"" tới không đỡ nổi là đây !! ⏩ Rinh ngay Smart Tivi 4K Panasonic 43 Inch 43GX650 mới ""𝑘𝑖𝑛 𝑘í𝑡"" => Giá bù: 6.990.000 (̶̶̶1̶̶0̶̶.̶̶2̶̶9̶̶0̶̶.̶̶0̶̶0̶̶0̶) 👉 ĐỔI NGAY >> https://bit.ly/2UhevBA:=:https://dienmaycholon.vn/tivi-led/smart-tivi-4k-panasonic-43-inch-th43gx650v --------- 💎 Đ𝗶ề𝘂 𝗸𝗶ệ𝗻 𝗧𝗶𝘃𝗶 𝗰ũ: - Từ 21 inch trở lên, màn hình phẳng - LCD, LED, PLASMA cũ, (Bao gồm CRT).Thuộc các hãng: LG - SAMSUNG - PANASONIC - SONY - MITSUBISHI - TOSHIBA - SHARP - JVC, - Tivi cũ còn sử dụng được, màn hình không xuống màu và có đủ Remote ------ ⏩ Xem ngay quy trình và danh sách Tivi mới áp dụng tại >> https://bit.ly/33fyoNM:=:https://dienmaycholon.vn/tin-khuyen-mai/tivi-cu-doi-tivi-moi-tro-gia-2-trieu-dong 👉 𝗤𝘂𝘆 𝘁𝗿ì𝗻𝗵 đổ𝗶 𝗺ớ𝗶 𝗿ấ𝘁 đơ𝗻 𝗴𝗶ả𝗻: ● 𝙲á𝚌𝚑 𝟷: Khách hàng mang tivi cũ đến Điện máy Chợ Lớn, nhân viên sẽ tiếp nhận và hỗ trợ đổi mới ● 𝙲á𝚌𝚑 𝟸: Nhận viên liên hệ tư vấn Tivi mới cho khách và giao tận nơi. Tivi cũ sẽ được nhân viên thu hồi ngay tại nhà. Gọi Hotline: 028-38563388 để hỗ trợ chi tiết và miễn phí ️🎈 LẸ TAY ĐỔI NGAY - LÊN ĐỜI TỔ ẤM ️🎈 #dienmaycholon #Tivi #Panasonic #redenngongang2020",https://www.facebook.com/dienmaycholononline/photos/a.164444093567432/3145922515419560/?type=3,NA,NA,NA,NA,NA,NA,NA,30.9,Siêu Thị Điện Máy - Nội Thất Chợ Lớn,2020-03-17T00:00:00Z
Áo kiểu nữ giá rẻ học sinh 10k 20k,NA,448034689427052,none,NA,NA,NA,137018,NA,2020-10-16T07:36:56Z,2020-10-16,07:36:56,Status,1050,92,955,0,3,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/groups/448034689427052/permalink/728092124754639,ai có áo crt hay bộ mặc ở nhà quăng hết vào đây kèm giá ạ,NA,NA,NA,NA,NA,NA,NA,NA,30.88,NA,2020-10-16T00:00:00Z
NA,PublicAdvocateUSA,100064515921367,ACTIVITY_GENERAL,US,Public Advocate of the United States is a nonprofit organization dedicated to preserving traditional,2009-01-29T16:42:33Z,10004,10056,2021-06-23T14:04:52Z,2021-06-23,14:04:52,YouTube,1880,198,77,211,3,107,5,59,1217,3,NA,-,0,0,0,N/A,https://www.facebook.com/51533142540/posts/10158160902527541,"Public Advocate volunteer Mr. John Tigges was wrongfully arrested last night for asserting his First Amendment rights to speak out against the Loudoun County School Board and their ""transgender"" and Critical Race Theory policies. Despite the School Board efforts to silence Mr. Tigges and all Public Advocate supporters, we will continue to speak out here and nationally! Public Advocate will be fighting alongside Mr. Tigges against this unjust prosecution. #loudouncountyschoolboard #LoudounSchoolboardriot #FreeJohnTigges",https://youtu.be/0iRUFXmSs8s,https://www.google.com/sorry/index?continue=https://www.youtube.com/watch%3Fv%3D0iRUFXmSs8s%26feature%3Dyoutu.be&q=EgQ0KuTRGND1zYYGIhB9VaHcoc8WDohtNWzqZa9-MgFy,NA,Jon Tigges arrested at Loudoun School Board meeting for exercising Free Speech,"John Tigges was arrested at the Loudoun County School Board meeting on June 22, 2021 for “trespassing” after school board abruptly ended public comment and w...",NA,NA,NA,30.82,Public Advocate of the U.S.,2021-06-24T00:00:00Z
NA,NA,1223273844382121,none,NA,NA,NA,156799,NA,2021-03-27T07:11:34Z,2021-03-27,07:11:34,Photo,2217,839,481,498,14,2,0,345,0,38,NA,-,0,0,0,N/A,https://www.facebook.com/groups/1223273844382121/permalink/4025552167487594,NA,https://www.facebook.com/salveazaoinima/photos/a.307312245985914/4134263483290752/?type=3,NA,NA,Salvează o inimă,"FOARTE URGENT!!
TOTUL ESTE CONTRA TIMP!!
DACA NU POȚI DONA DĂ MĂCAR UN SHARE!!!
Întreaga ei poveste o aveți aici și posibilitățiile de a dona:
https://bit.ly/3rMMUby
Săptămâna viitoare trebuie să plece in Italia la tratament. Andreea Teușan are doar 3 ani și 7 luni și este din Sibiu. Copilăria ei a fost compromisă de diagnosticul cumplit pe care l-a primit acum 2 ani La această vârstă, vorbim despre perioada bucuriilor, a imaginaţiei, despre o lume deschisă spre iubire și frumos, în care totul este posibil. În loc să se bucure de această perioadă frumoasă, de aproximativ un an și jumătate, micuța Andreea se luptă cu o boală grea și chinuitoare, care-i pune în pericol viața.
Donații se pot face:
Denumire entitate:  Asociatia “SALVEAZA O INIMA”
Cod de inregistrare fiscala:  31015982
Cont (IBAN) bancar:
Cont RON: RO 05 BTRL 0070 1205 W828 70 XX
Cont Euro: RO 28 BTRL EUR CRT 00 W828 7001
CONT USD: RO 68 BTRL USD CRT 00 W828 7001
COD SWIFT: BTRLRO22
COD BIC: BTRL
Banca Transilvania Botosani
Vă rugăm să specificați numele de familie  (Andreea Teusan) al copilului pentru care faceți donatia!
DESCARCĂ APLICAȚIA SALVEAZĂ O INIMĂ
Apple Store >> https://apple.co/2Xa7ZyD 
Play Store >> https://bit.ly/2LmtIk6",NA,NA,NA,30.79,TE-AI NĂSCUT ORTODOX ? RĂMÂI ORTODOX !,2021-03-27T00:00:00Z
Andrew Klavan,aklavan,100044573343257,AUTHOR,US,"Andrew Klavan is a conservative commentator, satirist, and award-winning novelist.",2009-04-06T20:16:16Z,283997,333955,2020-09-04T22:39:04Z,2020-09-04,22:39:04,Link,5843,4181,101,561,970,5,9,0,0,16,NA,-,0,0,0,N/A,https://www.facebook.com/150452905455/posts/10164230314180456,NA,https://www.dailywire.com/news/breaking-trump-bans-federal-money-from-funding-far-left-anti-american-critical-race-theory?%3Futm_source=facebook&utm_medium=social&utm_content=062316-podcast&utm_campaign=andrewklavan,NA,NA,BREAKING: Trump Bans Federal Money From Funding Far-Left Anti-American ‘Critical Race Theory’,"The Trump administration announced late on Friday that it was cracking down on “critical race theory,” a far-left anti-American ideology that promotes racial division, from being taught in federal agencies and paid for by federal money. The memo released by Russell Vought, Director of th...",NA,NA,NA,30.75,NA,2020-09-05T00:00:00Z
NA,paragonvisionsciences,456975027675977,MEDICAL_HEALTH,US,Correct your vision while you sleep with non-surgical Paragon CRT® Contact Lenses and enjoy great vision 24 hours a day.,2012-08-20T15:53:59Z,4051,4250,2020-01-13T14:33:02Z,2020-01-13,14:33:02,Photo,NA,1918,10,40,39,18,2,0,2,0,NA,-,0,0,0,N/A,https://www.facebook.com/456975027675977/posts/3702933333080114,"Meet professional skateboarder, Trey Wood! At only 18 years old Trey has already brought home both bronze and gold from the X Games throughout his skating career! Trey is now a Paragon CRT® success story. “I want to experience what it’s like to see without daytime contact lenses. If you lose a lens during a contest and you don’t have a backup, then it’s over.” Says Trey. Learn more about his experience with Paragon CRT® Overnight Vision Correction today!",https://www.facebook.com/paragonvisionsciences/photos/a.476492162390930/3599198743453574/?type=3,NA,NA,NA,NA,NA,NA,NA,30.74,Paragon Vision Sciences,2020-01-14T00:00:00Z
NA,MattWalshBlog,100044171722408,PERSON,US,"Theocratic fascist, philanthropist, beekeeping influencer, fashion icon",2013-04-24T03:52:56Z,748548,790900,2021-05-20T09:32:06Z,2021-05-20,09:32:06,Link,12804,10798,442,1034,299,36,18,20,142,15,NA,-,0,0,0,N/A,https://www.facebook.com/100044171722408/posts/344847156997672,It's poison and more people in authority should be against it.,https://www.dailywire.com/news/20-attorneys-general-push-back-on-bidens-attempt-to-advance-deeply-flawed-critical-race-theory-1619-project?utm_source=facebook&utm_medium=social&utm_campaign=mattwalsh,NA,NA,"20 Attorneys General Push Back On Biden’s Plans To Advance ‘Deeply Flawed’ Critical Race Theory, 1619 Project","Nearly two dozen attorneys general from across the U.S. are pushing the Biden administration to stop its push to advance far-left propaganda, including",NA,NA,NA,30.71,Matt Walsh,2021-05-20T00:00:00Z
Fox 5 DC,fox5dc,49727872493,MOVIE_TELEVISION_STUDIO,US,"Welcome to the official Facebook page for FOX 5 News in Washington, D.C. Got a news tip? Call us at 202-895-3000 or email us: fox5tips@wttg.com.",2008-12-16T17:46:26Z,972959,1300453,2021-09-22T02:00:18Z,2021-09-22,02:00:18,Link,5187,1866,1867,383,449,97,53,44,420,8,NA,-,0,0,0,N/A,https://www.facebook.com/49727872493/posts/10160421897732494,"The Stafford County Board of Supervisors voted unanimously (6-0) Tuesday night to approve a resolution that denounces the teaching of Critical Race Theory, the 1619 project, and requiring teachers to call students by their preferred pronouns. READ MORE: https://bit.ly/3kwSrRK",https://www.fox5dc.com/news/stafford-county-school-board-denounces-critical-race-theory-1619-project-preferred-pronouns?utm_campaign=trueanthem&utm_medium=trueanthem&utm_source=facebook,NA,NA,"Stafford County School Board denounces Critical Race Theory, 1619 Project, preferred pronouns","The Stafford County Board of Supervisors voted unanimously (6-0) Tuesday night to approve a resolution that denounces the teaching of Critical Race Theory, the 1619 project, and requiring students to give their preferred pronouns.",NA,NA,NA,30.69,NA,2021-09-22T00:00:00Z
NA,Stones786,829473673918621,ACTIVITY_GENERAL,PK,We deals with all types of natural and unique gemstones and Rings.Best place to buy gemstones,2018-06-14T15:36:06Z,NA,NA,2021-04-06T12:46:50Z,2021-04-06,12:46:50,Photo,1473,1325,18,86,42,2,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/829473673918621/posts/1644785499054097,"Original Gems-Stones Present Large Range Of certified Gemstones and Turkish Ring at lowest rates quality guarantee #ThousandsofFeedback Website: www.bazzarpro.com Whatsapp: https://wa.me/message/QFD7S5DC5J64N1:=:https://api.whatsapp.com/message/QFD7S5DC5J64N1 For order WhatsApp//call 03000831807,",https://www.facebook.com/Stones786/photos/a.829523573913631/1644748915724422/?type=3,NA,Neelam Fine Quality RS 399/crt 34.65 CRT 22 CRT 16.70 CRT 14.65 CRT 10.30 CRT 11 CRT 13.45 CRT 10 10CRT CRT 12.55 crt 9.45 CRT 8.25 CRT 10.25 CRT 8.80 CRT 5.75crt 9.55 CRT 6.45 10.75cr 7.20 crt 5.15 CRT 6.35 CRT 6.70 CRT 6.10 CRT 9.25 CRT 8.35 CRT 8.40 CRT 6CR 6.95 CRT crt 6.55 crt 6.95 CRT 6.50 CRT 4.60 4.60CRT 8 CRT CRT 6.45 CRT 4.80 crt 6.35 crt 4.70CRT CRT 6.45 CR 6.10CRT CRT 7CRT 5.30 CRT CRT 5CRT,Photos from Original Gems-Stones's post,NA,NA,NA,NA,30.69,Original Gems-Stones,2021-04-07T00:00:00Z
NA,biblicalandreformed,475694969655966,RELIGIOUS_ORGANIZATION,CA,"Reformed Theology Quotes & Videos ~ 
for Christ & His Glory 
In affiliation with The BAR Podcast Network @thebar_podcast",2019-07-14T23:02:42Z,NA,NA,2021-01-13T13:02:54Z,2021-01-13,13:02:54,Photo,914,517,26,271,92,2,1,1,0,4,NA,-,0,0,0,N/A,https://www.facebook.com/475694969655966/posts/848203869071739,NA,https://www.facebook.com/biblicalandreformed/photos/a.475698652988931/848203839071742/?type=3,NA,"5 REASONS CRITICAL RACE THEORY IS UNBIBLICAL IT TEACHES THE SIN OF PARTIALITY DEUT 1:17, JAS 2:9 IT TAINTS GOD'S IMAGE BEARERS GEN 1:27 ITTEACHES COVETINGE AS EQUALITY EX20:17 EX 20:17 IT IMPARTS GUILT TO THE GUILTLESS EX 18:20 IT ELEVATES MAN OVER CHRIST PROV2:9 AFAK FALKIRK CENTER",NA,NA,NA,NA,NA,30.47,Biblical and Reformed,2021-01-14T00:00:00Z
NA,NA,444157799648021,none,NA,NA,NA,NA,NA,2020-02-22T09:33:52Z,2020-02-22,09:33:52,Native Video,NA,62,908,8,23,1,1,2,0,0,owned,-,0,0,0,00:00:00,https://www.facebook.com/groups/444157799648021/permalink/606703850060081,Trang xp giao luu may ck cu dem ..mong cac qtv va crt duyet cho e nhe,https://www.facebook.com/groups/444157799648021/permalink/606703850060081/,NA,NA,NA,NA,NA,NA,NA,30.45,CLB ÂM NHẠC - HÁT ĐỂ YÊU THƯƠNG.,2020-02-22T00:00:00Z
NA,stephenpowell907,613127875410266,PERSON,US,Stephen Powell is a lover of Jesus Christ that lives for the kingdom of God being demonstrated in real power! Visit www.lionoflight.org for more info!,2013-11-07T19:16:42Z,44484,60354,2021-01-11T22:00:01Z,2021-01-11,22:00:01,Native Video,3008,1533,673,532,179,16,14,22,19,20,owned,Yes,127714,131371,0,00:10:20,https://www.facebook.com/613127875410266/posts/3713783512011338,"I’M DISTURBED WITH BILL O’REILLY & GLENN BECK. HERE’S WHY | Stephen Powell In a recent interview of Bill O’Reilly by Glenn Beck, on Beck’s “Blaze TV” show, Bill O’Reilly downplayed the seriousness of the hour saying that “there will never be a violent revolution in America, only criminality”. This was a disturbing thing to Stephen simply because: 1) The concept of violent revolution is not far-fetched, considering that this nation was founded out of violent revolution and overthrowing a tyrannical government 1776, and 2) This was the same language that the British elites used in the 1700’s. Patriots were branded criminals, and had the colonies not won that war, history on this matter would have been written by the conquering Brits, and people like George Washington and Paul Revere would have lived in on in the history books in infamy, being sold as dishonorable criminals that needed to be put down by the righteous conquerors. Although there is concern that things could get out of control in a bad way right now in America, especially since the Capitol building incident on January 6th, let’s be clear about the “context” for this civic unrest. This is not an unrest created by liberal lies through Black Lives Matter and demonic critical race theory; this is not an unrest created by opportunistic lazy looters who live on welfare and think that everyone owes them something; this is an unrest created by the government because the government has illegally shut down people’s businesses while enriching Walmart and Amazon. This is an unrest created by the tyranny of kingpins like Cuomo and Newsom, who have been trampling all over people’s constitutional rights for months, arresting innocents and setting free violent criminals. The context of the current unrest among conservatives and freedom loving Americans is important. The context is legitimate tyranny. This is why Stephen believes that Glenn Beck and Bill O’Reilly’s recent rhetoric is “dangerous”; because you run the risk of doing the same thing that tyrannical Brits did centuries ago: labeling patriots as criminals in order to aide the tyrannical government in their efforts to squash freedom. This is why Stephen chose to make this video and speak out against their ideas. . . *** To receive free teaching & prophecy by Stephen Powell & other anointed authors sent regularly to your inbox, subscribe to our free Newsletter by clicking: http://tinyurl.com/LLM-Subscribe:=:https://visitor.r20.constantcontact.com/manage/optin?v=001I05iBC_XRwZx6pNTYSqITAOEpC5FhL9kWRZ6jpWfLYGn77_mfYLDlMjSNRoxF8AHK_NHI-5OBTcEVbeJQ0xdh2RQy8aDhpDjatsvsOssCAg%3D . *** To donate www.paypal.me/stephenpowell33:=:https://www.paypal.com/paypalme/stephenpowell33 www.lionoflight.org/donate:=:https://www.lionoflight.org/donate https://cash.app/$stephenpowell33 Checks made out to “Lion of Light Ministries” PO Box 912 | Maricopa, AZ 85139 . *** Booking: https://www.lionoflight.org/contact-us",https://www.facebook.com/stephenpowell907/videos/962225554183926/,NA,NA,I’M DISTURBED WITH BILL O’REILLY & GLENN BECK. HERE’S WHY | Stephen Powell,NA,NA,NA,NA,30.38,Stephen Powell,2021-01-12T00:00:00Z
NA,NA,784618655079925,none,NA,NA,NA,64761,NA,2020-07-01T10:35:37Z,2020-07-01,10:35:37,Photo,577,513,1,28,35,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/groups/784618655079925/permalink/1453173068224477,NA,https://www.facebook.com/photo.php?fbid=2737895906446390&set=p.2737895906446390&type=3,NA,NA,Nyima,"ျမန္​မာဆန္​ဆန္​​ေလး💚❤💛💙💜

photo#crt😘😘😘",NA,NA,NA,30.37,ျမန္မာအက်ၤ ီလွလွေလးမ်ား,2020-07-01T00:00:00Z
NA,NA,417640089029320,none,NA,NA,NA,474242,NA,2020-06-21T03:29:13Z,2020-06-21,03:29:13,Photo,3277,2943,1,225,99,1,1,0,1,6,NA,-,0,0,0,N/A,https://www.facebook.com/groups/417640089029320/permalink/700607757399217,NA,https://www.facebook.com/879186189095004/photos/a.879824962364460/1159053861108234/?type=3,NA,NA,နန္းဆန္သူ,"❤❤ဇာခ်စ္သူ ညီမေလးေတြအႀကိဳက္❤❤
ခ်ဳပ္ပံုေလးမ်ားမ်ွေဝ❤💛💚💙💜Crt",NA,NA,NA,30.34,ဒီဇိုင္း လွလွေလမ်ား 👚👗👚@ barbie barbie,2020-06-21T00:00:00Z
NA,michaelknowlesshow,100044546974605,NEWS_PERSONALITY,US,"""a dapper, lib-triggering troll"" —Vanity Fair",2013-01-29T23:15:20Z,976928,1123679,2021-05-22T21:24:07Z,2021-05-22,21:24:07,Link,39879,30602,1022,3118,4999,15,21,1,9,92,NA,-,0,0,0,N/A,https://www.facebook.com/100044546974605/posts/328572485304315,Yee haw.,https://www.dailywire.com/news/texas-legislature-set-to-ban-mandatory-critical-race-theory-in-schools?utm_source=facebook&utm_medium=social&utm_campaign=mjk,NA,NA,Texas Legislature Set To Ban Mandatory Critical Race Theory In Schools,The Texas State Senate passed a bill Saturday banning the state's schools from mandating that instructors teach critical race theory.,NA,NA,NA,30.33,Michael Knowles,2021-05-23T00:00:00Z
