page_name,user_name,facebook_id,page_category,page_admin_top_country,page_description,page_created,likes_at_posting,followers_at_posting,post_created,post_created_date,post_created_time,type,total_interactions,likes,comments,shares,love,wow,haha,sad,angry,care,video_share_status,is_video_owner,post_views,total_views,total_views_for_all_crossposts,video_length,url,message,link,final_link,image_text,link_text,description,sponsor_id,sponsor_name,sponsor_category,overperforming_score_weighted_likes_1x_shares_1x_comments_1x_love_1x_wow_1x_haha_1x_sad_1x_angry_1x_care_1x,group_name,date_r
Coastguard - Mid and NW Wales,NA,1463177910666042,GOVERNMENT_ORGANIZATION,GB,Area 14 (Mid & NW Wales) is part of the enhanced Coastal structure within HM Coastguard. Covering from Pwllygrannant (South of Cardigan) to Colwyn Bay.,2015-07-09T09:19:59Z,2112,2185,2020-12-28T13:58:34Z,2020-12-28,13:58:34,Photo,26,23,0,1,1,0,0,0,0,1,NA,-,0,0,0,N/A,https://www.facebook.com/1463177910666042/posts/2758722677778219,NA,https://www.facebook.com/NewQuayCRT/photos/a.119548809861881/183504413466320/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FNewQuayCRT%2Fphotos%2Fa.119548809861881%2F183504413466320%2F%3Ftype%3D3,NA,Gwylwyr Y Glannau Cei Newydd / HM Coastguard - New Quay Wales,"At 13:07 today 28/12/20 the team were tasked with Cardigan CRT, Moylegrove CRT and Cardigan ILB to recover a dog which had fallen off a cliff in Aberporth. Cardigan ILB located the casualty but due to severe weather conditions returned to station shortly afterwards. Rope technicians from New Quay and Moylegrove then proceeded to recover the dog from the cliff face.

In a coastal emergency dial 999 and ask for the Coastguard.",NA,NA,NA,1.37,NA,2020-12-29T00:00:00Z
YO COMPRO EN ALDAIA ¿Y TÚ?,NA,2902297446520840,none,NA,NA,NA,2432,NA,2020-10-26T07:34:45Z,2020-10-26,07:34:45,Photo,2,2,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/groups/2902297446520840/permalink/3438121122938467,NA,https://www.facebook.com/vitalitybedscolchones/photos/a.660164447663209/1360403440972636/?type=3,NA,NA,Vitality Beds colchones,"Actualizando siempre nuestros modelos y esta es desde hoy la nueva imagen de nuestro modelo Essential 6, a la última siempre en calidad y diseño así nuestro colchón gana  muchos puntos.  Siempre a la última y lo mejor para nuestros clientes.  
-Podéis visitarnos en Aldaya o Burjassot para ver todo nuestro catálogo de fabricación propia.
.
.
📍Aldaya calle Ovidi Montllor 26
.
.
📍Burjassot Crt Llíria 72
.
.
🌐www.vitalitybeds.com
.
#decoracion #descanso #viscoelastica #visco #latex #muelles #hr #fabricantes #colchonesvalencia #valencia #burjassot #aladaia #alaquas #torrent #godella #xirivella #salud #happy #work",NA,NA,NA,-0.88,NA,2020-10-26T00:00:00Z
NA,NA,245521482571693,none,NA,NA,NA,168778,NA,2020-07-12T23:17:57Z,2020-07-12,23:17:57,Status,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/groups/245521482571693/permalink/1014278652362635,"SALE! SALE! SALE! PISONET BUY 1 TAKE 1 PROMO PACKAGE Dito na sa AJKK computer merchandise! Located at 959 Buenlag Calasiao Pangasinan We fabricate quality sound VIDEOKE and PISONET! We sell complete parts and accessories; amplifier, speaker, microphones, LCD monitor, CRT monitor and all kinds of pisonet parts & accessories :) Php 18,899 Specs: -Ddr 3.0ghz hp -4gb ram -250 hdd -1gb video card -22-24'' wide monitor -LED keyboard & mouse -5 meters UTP cable -headset -mousepad FREE DELIVERY WITHIN PANGASINAN AREA! For more inquiries, please contact these numbers: 09518762838-smart",NA,NA,NA,NA,NA,NA,NA,NA,-72,BAGUIO CITY JOB HIRING ⒿⒶⓌ,2020-07-13T00:00:00Z
NA,Patriotladies,430069523754924,NEWS_SITE,US,"Truth is our tool, our weapon, and our friend.

Proudly managed by the Daily Wire.",2013-05-18T18:19:06Z,77669,72764,2021-08-18T12:27:34Z,2021-08-18,12:27:34,Link,13,12,0,1,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/430069523754924/posts/4151840271577812,NA,https://www.dailywire.com/news/black-scholars-pen-open-letter-to-school-boards-slamming-critical-race-theory?%3Futm_source=facebook&utm_medium=social&utm_campaign=ladypatriot,NA,NA,Black Scholars Pen Open Letter To School Boards Slamming Critical Race Theory,"— News and Commentary —Black Scholars Pen Open Letter To School Boards Slamming Critical Race TheoryBy Chrissy Clark•Aug 18, 2021 DailyWire.com•FacebookTwitterMailNeilson Barnard/Getty Images for New York Times A slew of black scholars penned an open letter to the National School Boards Ass...",NA,NA,NA,-2.54,Lady Patriots,2021-08-19T00:00:00Z
NA,NA,112155387267812,POLITICAL_ORGANIZATION,NA,Political Organization,2020-08-18T20:41:01Z,NA,NA,2021-07-06T19:34:43Z,2021-07-06,19:34:43,Link,2,2,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/112155387267812/posts/309444014205614,NA,https://www.facebook.com/143089732792/posts/10158083039877793/,NA,NA,This is a re-share of a post,Other states should take Tennessee’s lead. Critical Race Theory does not belong in our schools.,NA,NA,NA,-0.33,Greene County TN Republican Party,2021-07-07T00:00:00Z
Vạn Giã thanh lý sale off,NA,837857586391772,none,NA,NA,NA,51457,NA,2020-12-05T22:50:55Z,2020-12-05,22:50:55,Photo,8,1,7,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/groups/837857586391772/permalink/1855142694663251,Crt cổ viền cực xinh Chất thn cotton mềm mịn Only: #35k . Freesize 60kg,https://www.facebook.com/photo.php?fbid=677988672885849&set=gm.1855142694663251&type=3,NA,NA,Photos from Bích Linh's post,NA,NA,NA,NA,-4.12,NA,2020-12-06T00:00:00Z
NA,NA,798391866886457,none,NA,NA,NA,72436,NA,2021-04-24T04:21:57Z,2021-04-24,04:21:57,Video,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/groups/798391866886457/permalink/4117912654934345,https://youtu.be/nyw_Z83w5w0 සවුන්ඩ් ok විඩියෝනැති crt tv එකක් ලේසියෙන්ම අලුත්වැඩියා කරමු with #With_english_subtitles,https://youtu.be/nyw_Z83w5w0,NA,NA,crt lg tv repair no display no picture sound ok - crt LG ටීවී විඩියෝ නැති උනාම විනාඩියෙන් හදමු,##Hi all guys!!!! My name is sathsara. Today I will teach you how to repair a TV when Sound OK No Pictures There are 4 places that are important to us in t...,NA,NA,NA,-20,"REPAIRING TV LCD ,PLASMA , LED & DISPLAY UNIT",2021-04-24T00:00:00Z
Glenn Beck,GlennBeck,100044199921205,PERSON,US,Have Joy. Speak Truth. glennbeck.com,2008-11-23T22:50:38Z,3164827,3093745,2021-06-05T05:50:02Z,2021-06-05,05:50:02,Link,4885,2969,666,604,466,74,57,7,27,15,NA,-,0,0,0,N/A,https://www.facebook.com/100044199921205/posts/342861610530500,"Kindergartner's mom files 200 records requests on CRT, gender curriculum to force school district to respond. Board claims she's using intimidation tactics.",https://www.theblaze.com/news/mom-records-requests-crt-gender-curriculum?utm_content=buffer14545&utm_medium=referral&utm_source=facebook&utm_campaign=fb-glennbeck,NA,NA,"Kindergartner's mom files 200 records requests on CRT, gender curriculum to force school district to respond. Board claims she's using intimidation tactics.","One Rhode Island mother is fighting back in her daughter's school district, demanding the school answer her public records request for information on its critical race theory curriculum. According to reports, parent Nicole Solas filed more than 200 public records requests after the district re...",NA,NA,NA,2.47,NA,2021-06-05T00:00:00Z
NA,usatribune,651730445245441,NEWS_SITE,US,"The USA Tribune is an independent online news agency, covering a broad spectrum of issues pertaining to US politics, economy, trade and society, as well as international affairs, for global audiences.",2019-02-17T19:55:34Z,6011,2212,2021-07-19T12:56:07Z,2021-07-19,12:56:07,Link,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/651730445245441/posts/1260733124345167,"Part of what’s so insidious about the conservative assault on critical race theory is how it exploits a deep-seated rift in the Democratic coalition, one that’s been apparent since the advent of the back-to-the-city movement in the 1980s and 1990s. That divide has never been fully resolved — and it needs to be soon.",https://theusatribune.com/2021/07/commentary-attacks-on-critical-race-theory-reopen-old-wounds/,NA,NA,Commentary: Attacks on critical race theory reopen old wounds - The USA Tribune,"Part of what’s so insidious about the conservative assault on critical race theory is how it exploits a deep-seated rift in the Democratic coalition, one that’s been apparent since the advent of the back-to-the-city movement in the 1980s and 1990s. That divide has never been fully resolved — a...",NA,NA,NA,-72,The USA Tribune,2021-07-20T00:00:00Z
NA,1045KWOS,129042500470141,BROADCASTING_MEDIA_PRODUCTION,US,News-Talk-Sports for Jefferson City and Mid Missouri:  950AM 104.5FM and KWOS.com,2010-07-13T20:28:49Z,2977,3082,2021-06-30T06:28:45Z,2021-06-30,06:28:45,Link,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/129042500470141/posts/5817701274937540,Critical race in the armed forces,https://kwos.com/?p=57947,https://kwos.com/2021/06/should-us-military-study-critical-race-theory/,NA,Should US military study 'critical race theory'? | KWOS,Maybe the US military should spend less time on teaching troops about critical race theory and more time on actual war-fighting. Even West Pointers are studying the controversial issue. Retired Air Force Colonel Rik Combs doesn’t think our potential adversaries are worried about it …      T...,NA,NA,NA,-32,NewsRadio 950 KWOS & on FM at 104.5,2021-06-30T00:00:00Z
Rhode Island Business Daily,RhodeIslandBusinessDaily,1754163088005617,MEDIA_NEWS_COMPANY,NA,"Our mission is to be a key source for information on the state’s business climate, transactions and growth.

We actively encourage news leads and tips on all business matters statewide.",2018-07-12T15:47:54Z,15,15,2021-09-29T22:55:08Z,2021-09-29,22:55:08,Link,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/1754163088005617/posts/4350496551705578,NA,http://dlvr.it/S8cwh9,https://ribusinessdaily.com/stories/608555542-number-of-teachers-pledging-to-teach-critical-race-theory-in-newport-stagnates-at-four?utm_source=dlvr.it&utm_medium=facebook,NA,Number of teachers pledging to teach Critical Race Theory in Newport stagnates at four,"There were no new teachers in Newport who signed the pledge on Sept. 28, according to an online pledge from the Zinn Education Project.",NA,NA,NA,-4,NA,2021-09-30T00:00:00Z
NA,NA,425552594246981,none,NA,NA,NA,6357,NA,2020-04-23T20:08:48Z,2020-04-23,20:08:48,Photo,1,1,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/groups/425552594246981/permalink/1891254217676804,Eis a questão!,https://www.facebook.com/crtaph/photos/a.102242671206616/223812845716264/?type=3,NA,NA,Crt-Aph Centro de Referência e Treinamento em Atendimento Pré-hospitalar,"COMENTÁRIOS - ESTUDO DE CASO

Seguem minhas “opiniões” sobre o tema proposto.
1. A análise da cinemática do trauma / biomecânica do trauma mostra uma agressão com arma branca com profundidade estimada de pelo menos 20 cm com objeto “incluso / cravado” no tórax;
2. A vítima apresenta parada cardiorrespiratória constatada na primeira avaliação efetuada por uma Equipe de Suporte Básico de Vida (SBV);
3. Ambulância de Suporte Básico de Vida  é composta de pelo menos 2 socorristas em nível  Técnico de Enfermagem (profissional oriundo da área de saúde) , Condutor Socorrista (profissional não oriundo da área de saúde) e, em vários locais do país, por leigos treinados não oriundos da área de saúde (bombeiros civis, bombeiros militares, dentre outros).  Essas classificações estão dispostas nas Portarias GM/MS nº 2.048/2002 e mesmo número 2048/2009), respectivamente “Regulamento Técnico Estadual  das Urgências “ e ”APH como componente do SUS – Sistema Único de Saúde”; 
4. Diante do exposto no item anterior é preciso ter muita cautela e responsabilidade na divulgação de assuntos relacionados a Atendimento Pré-hospitalar (APH) no Brasil, pois é um público com vastas diferenças de conhecimento técnico científico e responsabilidades legais perante o exercício da profissão;
5. O COFEN - Conselho Federal  de Enfermagem e os COREN – Conselhos Regionais de Enfermagem tem frequentemente por meio de portarias e resoluções regulamentado o Serviço de APH no Brasil traçando regramento para atuação do Técnico de Enfermagem e Enfermeiro. Os demais profissionais não possuem o mesmo amparo legal e administrativo por ausência de conselhos ou legislação específica;
6. Tecnicamente, diante de uma situação de parada cardíaca compete ao SBV executar procedimentos para ressuscitação cardiopulmonar (termo utilizado pela American Heart Association) com a aplicação de ciclos de compressões e ventilações de acordo com a respectiva faixa etária (30x2 nesse caso);
7. Os casos de “não ressuscitação” previstos em Manuais de Procedimentos Operacionais dos principais serviços de APH públicos e privados não contemplam a condição proposta;
8. As Diretrizes de Ressuscitação Cardiopulmonar e Atendimento Cardiovascular de Emergências da American Heart Association /ILCOR estabelece como referência de posicionamento das mãos para a compressão torácica a “metade inferior do esterno” ;
9. O Socorrista estará impedido de executar as compressões torácicas efetivas porque o objeto impede a colocação das mãos no ponto de referência;
10. Se colocar as mãos posicionadas fora do pontos de referência fará um procedimento sem nenhuma efetividade;
11. Há que se considerar que poderá haver risco pessoal  de sofrer lesão durante as compressões (corte na mão contaminado com sangue do paciente e seus respectivos riscos biológicos) e, por conseguinte, a biossegurança estará seriamente afetada e teremos mais uma vítima ;
12. A retirada de objeto cravado /incluso no corpo de uma vítima somente encontra respaldo nas referências bibliográficas quando está obstruindo as vias aéreas (engasgamento, por exemplo);
13. Existem 4 (quatro) tipos de parada cardíaca: Taquicardia Ventricular sem Pulso (TVSP) e Fibrilação Ventricular (FV) com tratamento primordial com desfibrilação cardíaca e/ou Atividade Elétrica sem Pulso (AESP) e Assistolia com tratamento primordial da causa e as medidas de Suporte Avançado de Vida (SAV) pré ou intra-hospitalar);
13.1. No caso em questão é mais provável a ocorrência de Assistolia ou AESP, não tratáveis com terapia de choque;
13.2. Provavelmente ocorreu Assistolia por exsanguinação (hemorragia interna torácica maciça produzida por lesão de grandes vasos (aorta, veia cava) ou Atividade Elétrica sem Pulso em decorrência de uma tamponamento cardíaco (lesão no ventrículo com hemorragia para o espaço pericárdico);
14. As “porcentagens de sobrevivência com alta hospitalar” de menos 10%” a cada minuto sem desfibrilação não se aplica ao caso em questão.
14.1. O emprego do Desfibrilador Externo Automático (DEA) não está indicado para vítimas de traumas (estude o assunto “DEA” antes de questionar esse ponto). DEA é indicado para parada cardíaca decorrente de emergências clínicas ou quando o socorrista tiver informações de que havia sinais e sintomas de uma emergência clínica que desencadeou o acidente que gerou o trauma (Exemplo: supostamente infartou e caiu da laje); 
15. A questão toda está na RETIRADA OU NÃO DO CORPO ESTRANHO DO LOCAL necessário para iniciar procedimentos efetivos de RCP;
15.1. Retirada de objetos inclusos / cravados no corpo nas condições propostas não faz parte do currículo do curso de formação ou especialização de socorristas em Nível Suporte Básico de Vida. Extrapola seus limites de atuação profissional e, portanto, pode (truncated)",NA,NA,NA,-0.9,BOMBEIRO CIVIL - SOCORRISTA - SALVA VIDAS E RESGATISTA,2020-04-24T00:00:00Z
NA,AshokaItalia,297671170425540,NON_PROFIT,IT,"Ashoka è la più grande rete internazionale di imprenditori sociali innovativi. Lavorando con loro e con alleati in tutti i settori, Ashoka crea un mondo in cui ognuno si percepisce come agente del cambiamento.",2014-09-18T15:07:57Z,10446,11311,2021-05-27T11:31:42Z,2021-05-27,11:31:42,Live Video Complete,35,15,12,4,4,0,0,0,0,0,owned,Yes,259,347,0,01:02:58,https://www.facebook.com/297671170425540/posts/3180909308803156,"📚 Writing Change è la serie di eventi in cui scoprire e lasciarsi ispirare dai libri pubblicati dagli Ashoka Fellows. Per costruire un mondo in cui tutti possiamo essere #changemaker, abbiamo bisogno di persone con storie di vita diverse, provenienti da settori differenti, ma che si sono contraddistinti per la capacità di trovare soluzioni alternative, scalabili e replicabili ai problemi sociali con cui ci confrontiamo quotidianamente. Gli #Ashoka #fellow sono gli esempi di cui abbiamo bisogno. ➡️ Scopri di più sulla serie di eventi Writing Change http://bit.ly/WritingChange:=:https://www.ashoka.org/it-it/event/writing-change L’iniziativa 𝐖𝐫𝐢𝐭𝐢𝐧𝐠 𝐂𝐡𝐚𝐧𝐠𝐞 si inserisce nel percorso 𝐑𝐨𝐚𝐝𝟐𝐀𝐂𝐌𝐒, un'insieme di attività che ci consentiranno di avvicinarci all’ecosistema dell’innovazione nazionale e internazionale in vista dell’Ashoka Changemaker Summit che si terrà a Torino il 1, 2 e 3 dicembre 2021. Road2ACMS è un’iniziativa realizzata in collaborazione con OGR Torino FONDAZIONE CRT Fondazione Sviluppo e Crescita CRT Torino Social Impact",https://www.facebook.com/AshokaItalia/videos/3180909308803156/,NA,NA,Writing Change - Carlo Stasolla * La razza zingara,NA,NA,NA,NA,-3.74,Ashoka Italia,2021-05-27T00:00:00Z
Smiling Dog Rescue: Pit Crew,NA,839341496076409,none,NA,NA,NA,749,NA,2020-12-14T14:44:52Z,2020-12-14,14:44:52,Photo,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/groups/839341496076409/permalink/3933632953313899,NA,https://www.facebook.com/mldsavingnycdogs/photos/a.1454389354747330/1462277110625221/?type=3,NA,NA,Must Love Dogs - Saving NYC Dogs,"PLACED WITH WALDO'S RESCUE PEN 12/2020 - Please honor your pledges or make a donation:   https://www.waldosrescue.org/donate

TO BE KILLED - DEC. 16, 2020

Wowza!!! Did you know Blueberry was this good looking? We didn't. He's gorgeous. Blueberry came into the shelter scared, nervous and confused like all the other companion pets that are losing their families and their homes. He's been a pretty scared boy but he's coming around now and he loves to sniff around and explore the yard, check out what other pooches are in the same boat as him and he enjoys getting attention and affection from the shelter staff and volunteers too but he would enjoy it so much more in a steady and stable loving home with his very own family. Blueberry is such a hunk weighing in at 85 lbs; hunky, athletic and not for the faint of heart. He needs an experienced, kind and caring BFF to come through and save the day. Dont procrastinate. Blue is OUT OF TIME! 

BLUEBERRY 105982 MANHATTAN ACC
Estimated to be 6 years old, 95 lbs
UNALTERED MALE, LARGE MIXED BREED
STRAY FROM NY 10454
MEDICAL BEHAVIOR EVALUATION:
BEHAVIOR RATING: LEVEL 4
INTAKE DATE 10/24/2020

PET PROFILE: Once ACC releases more information on the dog, we will update his thread.

I would do best in a home with only adult humans.

I would appreciate slow introductions to new people and places to help me feel safe.

I love to play and will need appropriate toys and positive outlets for my energy.

27-Oct-2020
DVM Intake
Vet Notes: 4:03 PM
DVM Intake Exam
Estimated age: Approx 5 to 7 ears old
Microchip scanned on intake: Scanned positive

History: Stray

Subjective: QAR

Observed Behavior - Whale eyed, whole body trembling. Resisted coming out of kennel, slow walking to intake room. Sedated to reduce fear and perform complete exam with out escalation.

Sedated with Dexdomitor 0.5mg/ml 0.6 ml + Ketamine 100mg/ml 0.6 ml + Torbutrol 10mg/ml 0.6 ml IM for exam.

Evidence of Cruelty seen - NO
Evidence of Trauma seen - No
Objective
P = 100
R = 24
BCS 5/9

EENT: Eyes clear, ears clean, no nasal or ocular discharge noted
Oral Exam: Mild tartar visible through muzzle
PLN: No enlargements noted
H/L: NR, NMA, CRT < 2, Lungs clear, eupneic
ABD: Non painful, no masses palpated
U/G: Male intact 2 scrotal testicles
MSI: Pin point thinning alopecia lateral shoulders & a little along flanks, calluses lateral elbows, scars lateral right stifle & hock, ambulatory x 4, skin free of parasites, no masses noted
CNS: Mentation appropriate - no signs of neurologic abnormalities
Rectal: WNL externally

Assessment
Multifocal thinning alopecia R/o allergies vs mites
Calluses lateral elbows
Scars

Prognosis: Good

Plan:
Intake tasks
Nexgard 28.3 mg 4 tablets PO today
Reversed with Antisedan 0.6 ml IM
Trazodone 100 mg 2 tablets po bid indefinitely

SURGERY:
Okay for surgery

This behavior note was written by the previous owner of this pet. Animal Care Centers of NYC provides this as a guide for optimal pet placement. Please use these notes in conjunction with the information provided by NYCACC.

 Animal ID: 105982
Animal Name: Blueberry
Breed: Large Mixed Breed
This animal came from: Found Stray, Origin Address
Date of Intake: 26-Oct-2020
Spay/Neuter Status: Not Applicable

Basic Information: Blue is an approximately 3 year old, large mixed breed, male. He was brought in as a stray.

Previously lived with: Unknown

How is this dog around strangers? Blue seems timid around strangers.

How is this dog around children? Behavior is unknown.

How is this dog around other dogs? Behavior is unknown.

How is this dog around cats? Behavior is unknown.

Resource guarding:

No known resource guarding

Bite history: No known bite history

Housetrained: Unknown

Energy level/descriptors: Unknown

Other Notes: Behavior is unknown.

Medical Notes: No known medical concerns

For a New Family to Know: Blue is an approximately 3 year old, large mixed breed, male. He was brought in as a stray. Blue seems timid around strangers.

Behavior Notes: Did not handle due to fearful behavior

Behavior Assessment:
This information is supplied as a guide only based on the history supplied to us and on our observations of the animal in the shelter. Animal Care Centers of NYC, its employees and agents accept no responsibility in the event that the animal behaved differently from its description above nor are any guarantees made in respect of its future behavior.

Animal Behavior Saved At: 13-Nov-2020 15:38:38.000

Animal ID: 105982
Animal Name: Blueberry
Age: 6 Years 2 Weeks (approx)
Tag Number:
Breed: Large Mixed Breed
Gender: Male
Spayed / Neutered: No
Handler:
Observer:

Behavior Assessment Date: 11/13/2020

Retest Date:
Retest Reason:
Next Test Date:

Date of intake: 26-Oct-2020

Spay/Neuter status:No

Means of surrender (length of time in previous home):Stray

SAFER ASSESSMENT:

Date of assessment:29-Oct-2020

BEHAVIOR:

Summary:

Leash Walking
Strength and pulling: Moderate-hard
Reactivity to humans: None
Reactivity (truncated)",NA,NA,NA,-40,NA,2020-12-15T00:00:00Z
Støttegruppe for president Donald J. Trump. USA,NA,612632162257109,none,NA,NA,NA,4119,NA,2020-09-10T13:24:30Z,2020-09-10,13:24:30,Native Video,1,1,0,0,0,0,0,0,0,0,share,No,0,0,0,00:14:13,https://www.facebook.com/groups/612632162257109/permalink/1493522100834773,NA,https://www.facebook.com/TuckerCarlsonTonight/videos/2696598097262791/,NA,NA,Tucker Carlson Tonight,"Trump wants to end trainings on ""Critical Race Theory"" at federal agencies.",NA,NA,NA,-29,NA,2020-09-11T00:00:00Z
NA,rezenderammel,212699858751560,PRIVATE_SCHOOL,BR,Há 90 anos formando profissionais de alto nível de reconhecimento no Ensino Médio Técnico e Pós-Médio Técnico.,2011-05-19T21:00:18Z,NA,NA,2020-09-22T17:50:36Z,2020-09-22,17:50:36,Photo,200,186,0,13,1,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/212699858751560/posts/3568383716516474,"PREMIAÇÃO E DEBATE Nesta quinta-feira (24/09) às 19h, acontece a primeira cerimônia de premiação das Escolas Técnicas de Excelência escolhidas pela Comissão de Educação do CRT-RJ e o debate sobre as conquistas dos técnicos industriais nas Resoluções CFT que definem as prerrogativas profissionais e a formação do técnico. Serão premiadas a ESCOLA TÉCNICA ESTADUAL FERREIRA VIANA (FAETEC/ETEFV), a ESCOLA TÉCNICA REZENDE-RAMMEL (ETRR) e o CEFET-RJ, que juntas são responsáveis pela formação de centenas de técnicos industriais todos os anos. A cerimônia será online e poderá ser acompanhada nas redes do CRT-RJ. Participe!",https://www.facebook.com/rezenderammel/photos/a.677850455569829/3568383223183190/?type=3,NA,NA,NA,NA,NA,NA,NA,10.53,Escola Técnica Rezende-Rammel,2020-09-23T00:00:00Z
Stu Burguiere,stuburguiere,76588423378,NEWS_PERSONALITY,US,"The Glenn Beck Program, Stu Does America @StuDoesAmerica

Newsletter: https://www.getrevue.co/profile/studoesamerica",2009-04-29T19:44:08Z,137006,177776,2021-04-14T20:00:01Z,2021-04-14,20:00:01,Native Video,118,77,8,19,6,5,1,0,2,0,owned,Yes,1786,1809,0,00:44:06,https://www.facebook.com/76588423378/posts/10158299443203379,"Stu looks at the recent decision to pause distribution of Johnson & Johnson's COVID-19 vaccine after a report shows a small number of blood clots that may be connected with the shot. Then, Glenn Beck stops in to preview his newest special on critical race theory and TheBlaze's Jason Buttrill gives his take on Biden's goals in Afghanistan and starts to build the hype for this week's Power Hour.",https://www.facebook.com/stuburguiere/videos/2856445541277177/,NA,NA,The Johnson & Johnson Vaccine Pause: Worth the Cost? | Ep 256,NA,NA,NA,NA,-1.03,NA,2021-04-15T00:00:00Z
