post_id,comment_text
https://facebook.com/249545748397484/posts/4469881846363832/posts/4469881846363832,Go ahead and divide people even more! Shame!
https://facebook.com/249545748397484/posts/4469881846363832/posts/4469881846363832,"Marxist crap, glad nobody goes to libraries anymore"
https://facebook.com/249545748397484/posts/4469881846363832/posts/4469881846363832,"I am an opponent of all racism. Anywhere! But putting books out is fine. Promoting an idea without context especially when both side dint see into the agendas of both sides is sad and irresponsible..
.I would be glad to discuss the history of prejudice discrimination injustice for our past 5000 years of history with the library staff and interested commentary. Just drop me a note.."
https://facebook.com/249545748397484/posts/4469881846363832/posts/4469881846363832,It’s history.
https://facebook.com/249545748397484/posts/4469881846363832/posts/4469881846363832,it’s crap.
https://facebook.com/249545748397484/posts/4469881846363832/posts/4469881846363832,It’s hateful
https://facebook.com/249545748397484/posts/4469881846363832/posts/4469881846363832,"I love this...you know the actual definition of Critical Race Theory is this..""A theory which exposes how complex human nature and society actually is and that people are morons...libera
ls and conservatives who actually think this conversation makes a difference....w
ealth under the control of a powerful few in our 195 various nations also has nothing to do with it....lmao! And remember God is leading us and is in control. Mr Biden and Mr Trump attest to that. Lmao again!"
https://facebook.com/249545748397484/posts/4469881846363832/posts/4469881846363832,This is actually funny. Thanks. Right wing fanatics and left wing fanatics are made for each other....maybe we could breed a CRT dude with a Trump chicken and make a new species. A narrow minded know it all with a moronic lemming....the could burn all the black owned stores in a riot on the way th kill Americans in the capital! Yea. That's the ticket
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,"I appreciate that the leadership of DASD believes they are not teaching CRT. That being said, the board just agreed to adopt social emotional learning curriculum, which is often a component of CRT. I think more transparency surrounding curriculum and DEI initiatives is imperative to finding a positive way forward and resolving a great deal of tension surrounding this concern.

I want all our children to feel supported and confident, without painting any of them as oppressive or oppressed. This would go a long way toward supporting mental health in a way that is realistic for schools."
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,The article was literally quoting parents from the board meeting. Just because they quoted both sides (unlike Action News who covers one side and you’re a-ok with that) you don’t like it? Ok DASD I get it 🙄
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,"Having your lawyers contact the Daily Local to retract their story and apologize is pathetic. If you can push for a CRT curriculum masked as DEI, you need to take the resulting backlash. If you have hundreds of comments in this thread, clearly you’re doing something wrong. Stop pumping these kids full of your nonsense and do better."
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,I read the article and I watched the board meeting. I am not understanding what was inaccurate. The article was mostly quotes from attendees. It sounds like DASD doesn’t like the negative light they were portrayed in and pressured DLN to take the article down (which is actually still online). It’s interesting that they didn’t indicate what specifically about the article was inaccurate.
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,"For those who believe CRT is evil, and refuse to believe it isn’t being taught in the district, or fear it will be taught, there are many other options you have for your children’s education. Many parents voiced their fears about CRT at the meeting, as well as on numerous posts, but have not stated specific examples where it has been, or will be taught in schools. If you fear aspects of CRT being taught, or have concerns about DEI, talk to those who feel it is essential, as well as listen to the experiences of those who were bullied and treated unequally.

Also, if your child has an IEP, that is an example of equity- providing an Individualized education plan, to help your child achieve success. It’s not all about race."
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,So DASD Admin put pressure on the FREE PRESS to retract a fair article that presented both sides accurately. It’s a runaway board and Admin. We knew this already but now it’s clear. That board (with one or two exceptions) no longer feels any accountability to the community whatsoever to tell the truth. They hide behind half truths and word salad and (maybe) threats to the free press to get them to issue retractions of articles.
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,"The Education Department has made education so complicated. Just teach academics! Values should be taught at home, not by any government entity. Censorship is wrong, always!"
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,The fact that DASD is welding it's power within the community to censor media coverage with opposing viewpoints is extremely disheartening.
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,"I believe some of the current curriculum needs to be reviewed and restructured prior to on boarding any new curriculum additions. Some of the current curriculum is inappropriate for the aged children it is targeting. For example: the Black History Month curriculum for First Grade students is too detailed and in-depth. First grade students should not be exposed to the content on that level. In our home we do not teach our children to see color as a difference. Our son was highly upset that a little girl and her mother would have had things thrown at them and received threats of violence because she went to school. We had to open up conversations with our 7 year old first grader who was not ready for that content. Yes, the topics and historical achievements need to be introduced, however they do not need to include the description of violence at this age level. Why not teach the celebration of the historical achievement and the bravery of those involved? The children’s takeaway is the violence and that people are/were bad… not the bravery and accomplishment.

You aren’t teaching the First Grade children about the massacres that took place against the Native Peoples of our nation or the Trail of Tears. Likewise, the atrocities surrounding WWII, the Holocaust and the State Side Japanese Internment Camps are not taught at this age level so why include the violence surrounding Black History to these children? It is wholly inappropriate at this age level and something that the parents should be made aware of and therefore able to broach the subject at home. We do teach our children about these subjects and more as they are very important to us. That being said, we keep the content age appropriate. The Pennsylvania School System and DASD’s needs someone to take a hard look at their curriculum."
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,"I can’t believe we are in 2021 and debating the need for DEI in our schools for our children. We live in a global world people. It is a sign of an educated society. We ALL should learn how to to be inclusive and empathetic. How will you do that if you don’t learn and understand diversity? For those who oppose it so vehemently, do you feel your power being lessened? Does uplifting someone else make you weaker? Reading the hatred here by parents explains why their children become bullies in school. You can say you are not racist, homophobic, or discriminatory on any other basis until you are blue in the face but denying others the right to equal opportunity and respect is the most unAmerican thing to do."
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,"Anybody else find it hypocritical that the Diversity, Equity and Inclusion department had an article removed??? Think about that for a moment. Everyone is included…… as long as you agree!!!"
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,Well said. It’s a shame the Daily Local started discord with the inaccurate article.
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,"The district could certainly use some improvements so I’m glad to hear that there will be a focus on creating a culture of kindness, respect, compassion and grace. The system needs to work for ALL students."
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,Why isn’t the daily local being held accountable? I’m hoping they will be pushed to print a retraction. Thank you for fighting this dangerous CRT narrative. ALL of our children deserve to feel supported.
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,"Downingtown Area School District please elaborate on what specifically was inaccurate? I attended the school board meeting in person. This article was extremely well balanced and fair and presented both sides. What was so inaccurate in the article that you (or your lawyers) forced them to remove it?
Censorship happens when the truth starts to come out. The further DASD drifts from the truth the more it will hate those that speak it."
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,"I’m glad you’re fighting the rumors. It’s a few big mouths (literally) who want to make an issue over things that are simply not true. As far as I know, all Board members voted to have a DEI Director. Correct me if I’m wrong on that, please. Keep up the good work DASD."
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,"It’s hilarious people on this tread have made it clear if you don’t except DEI and CRT you’re right wing and / or racist?

But no? it’s not ideological or political?
Lol
in the same breath they say that no it’s not political? They call you a right winger.
In the same breath if you don’t adhere to this Ideologically they call you a racist🤷🏽

I guess it’s all about inclusion and diversity as long as you agree?

Read through the threads and y’all are pretty much admitting that it’s both political and ideological
And we all must conform to this or else!"
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,"Kind of surprised at some of the comments. I hope and pray that DASD does not get silenced when acknowledging the diversity that exists in society.
Right wing propaganda should stay out of education and not allowed to control or manipulate what is taught in schools."
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,THANK YOU!!!!! I read the article and was really taken aback by the misstatements.
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,The DEI initiatives have been impactful and positive for my family- thank you.
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,"Thank you! This work is so important and of benefit to all of our kids' well-being. Thank you for your continued efforts, and to Justin Brown for the great work he's done in his time in the district."
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,"Just curious. Does the district have many, if any, documented cases that made them determine all of this ""diversity"" trainiing is necessary. And if they are not instititing CRT OR DEI IN ANY FORM, for what purpose does a Diversity Coordinator serve?"
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,"Obviously there is a lot of assumptions. If DASD could clarify the specific deliverables/
changes/purpose/
success criteria of the DEI program, the community can make an informed decision in support of or against using objective data. Can DASD supply this info ?"
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,DASD should be teaching equality! Not equity.
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,"Freedom of the press or freedom of the media is the principle that communication and expression through various media, including printed and electronic media, especially published materials, should be considered a right to be exercised freely. Such freedom implies the absence of interference from an overreaching state; its preservation may be sought through constitution or other legal protection and security."
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,"Cheyenne Dill The Collaborative for Academic, Social, and Emotional Learning (CASEL) defines Social-Emotiona
l Learning (SEL) as “the process through which children and adults understand and manage emotions, set and achieve positive goals, feel and show empathy for others, establish and maintain positive relationships, and make responsible decisions.” The framework consists of the following: self-awareness,
social awareness, self-management
, relationship skills, and responsible decision-making
. Self-awareness and social awareness promote the idea that diversity exists and we all want to feel included, regardless of our identity. Absolutely nothing to do with oppression."
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,The CRT debate is a smokescreen to get parents to forget that DASD is not requiring vaccination for teachers and not even allowing parents to know the vaccination status of their children’s teachers. Please reach out to DASD and demand that parents have a right to know.
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,It seems like the DLN missed to report the stories of discrimination and bullying due to skin color or ethnicity that parents shared during the meeting.
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,I believe we need to double down and teach civics again. The purpose of government schools should be to produce students who understand the basis for our democratic republic. Currently the US population is deficient in its understanding in this area which is causing much of the uncivil behavior we are seeing in our community.
https://facebook.com/148341361326/posts/10159156205556327/posts/10159156205556327,Thank you for acknowledging and emphasizing the need for DEI at DASD.
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,Because we wouldn’t want anyone to be aware of how privilege exists in order to facilitate compassion and understanding.
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,I don't know about you but I never learned about the destruction of Black Wall Street or red lining in school. I wasn't taught about Emmett Till or Juneteenth. My history books in the 90s in Illinois taught me that the Civil War was about State's rights and not slavery. I didn't learn true history until recently. I don't hate myself for being white knowing all that but I understand better my responsibility to do better because now I know better. And I want that for my kids.
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,"https://
www.britannica.c
om/topic/
critical-race-th
eory
This defines it well from a supportive stance.
https://
newdiscourses.co
m/2020/06/
reasons-critical
-race-theory-te
rrible-dealing-
racism/
This defines it in practice.
If you want your kids believing everything works/happens/
exist cuz they're white and the other person isn't, that's on you."
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,"CRT = history, simple history. These crappy things happened to these people in America. Perpetrated by these crappy people often for economic and egotistical means. Labeling this history as ""CRT"" was nearly as dumb as calling properly funding police and ensuring municipal services hire for and fit the task at hand for people in crisis ""defunding the police"". all these two labels have done is to give the Tucker Carlsons and wingnut right something to scare old white people with and to fundraise on."
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,"Why are certain folks against teaching children what actually happened instead of a whitewashed American history? I remember Steve King saying only whites contributed to our nation's building. That's what is being protected, a huge lie."
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,Yes let's teach a racist theory that's even more racist than the one being currently taught in school.
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,CRT is TEACHING racism... not fixing it. If you weren’t racist before... you definitely will be after CRT class. It blows my mind people see it any other way than that.
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,"But indoctrination of ""Manifest Destiny"", all these years has been okay?

Clutch those pearls... fear can really make people crazy. 🙄"
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,Bottom line is that it's theory not critical race history. That's what's contraversial not teaching racial history such as slavery.
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,Because lots of people prefer to live in their make believe world where racism never really existed and slaves were happy.
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,"Good Lord! Teach the facts! We are not a perfect nation, never have been. Learn from our mistakes! Right the wrong and move on."
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,"Schools have no business indoctrinating our kids, they are to educate our kids on the basics on reading, writing, and arithmetic. If I had a say in the matter teachers would have to follow a script like the agents working in a call center."
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,Critical Race Applied Principles
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,That explains exactly nothing
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,It is not taught to anyone except Graduate law students. 🤨
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,Let's take down some more democrat statues and the party that perpetually promoted every thing CRT is about.
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,Nothing is ever equal. Make the best of the hand you’re dealt.
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,If parents do not want it taught to their kids they should have the final choice in the matter.
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,A theory that cast one color of people as racist oppressors and all others as do no wrong victims. Using everyone's feelings of sympathy against oppression as a weapon to control a majority of people. Sounds like Ww2 Germany.
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,Seth Haden
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,Fear mongering works on the very simple that don't think think they could have earned without privilege.
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,"Taught in ""schools""? COLLEGE would be more accurate! The bastion of THEORY, critical and liberal thinking. But use of ""COLLEGE"" wouldn't garner the same attention would it!?. Just more right wing fear mongering fuel for misguided votes to package with ""taking religion out of school"", ""full term abortions"", ""taking all our guns"", ""opening the border"", ""they're all criminals, taking our jobs"" etc etc. Facts don't sell nearly as well as fear."
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,"People with their heads in the sand. Its almost every week, some white person decides to harass a black person...and rob them of their rights to have a picnic, mow a lawn, sit in ones own dorm common area, swim at ones own HOA swimming pool, deliver food, enter ones own apartment building, sit outside waiting for son, to drop off at school, golfing, walking in the park, walking to the mini mart to get an ice tea, riding a bike with ones son in ones own neighborhood, shopping at a mini mart, shopping at Walmart, shopping at alberstsons, golfing, jogging, grilling in ones own front yard, selling bottle water, shopping, eating at Subway, sleeping in ones own dorm common area..

The list goes on and on.

The white folks constantly harassing black folks.

Sick of it."
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,‘Theory’ is the keyword. There’s a reason they don’t call it ‘Critical Race History’. It’s an insanely racist platform that does NOT need to be forced down the throats of kids. You’re stupid if you view this any other way...
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,It just allows the blacks to continue to be racist and wants white people to hate themselves for something they never did.
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,Too many people on this post parroting f*cking Tucker Carlson...
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,I’ll help you out jackasses at KCRG-TV9! It teaches kids that America was founded on racism and teaches kids that white people are the oppressors! Pitting race against race!
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,"https://
www.youtube.com/
watch?v=cfmpnGV0
IGc"
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,James Wahlert
https://facebook.com/57827502171/posts/10157845049247172/posts/10157845049247172,Sheeeesh
https://facebook.com/125750924103694/posts/4551573074854768/posts/4551573074854768,Nice spin.
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,"interesting that DEI is equated to CRT which really means those against DEI did not read. so very sad to see such anger about inclusion of all people which may or may not include race but is not race exclusively.

Inclusion for all is the goal."
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,"Thank you for this and your work. We are lucky as a school district we can hire the best teachers and our kids and community will be better celebrating diversity, practicing being inclusive, and advancing equality. I'm thrilled with the work, especially the art contest for creative connections. Our kids are amazing and the submissions so thoughtful."
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,Please explain why the DEI Director recommends on the DASD website books that are clearly 100% supporting CRT and hatred based on color of people’s skin. How does this support your DEI mission while “not” teaching CRT. Why not recommend reading Mein Kampf while you’re at it?
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,"I think the majority of the DASD community sees DEI as a plus, of course there are some that don't but it is mostly ignorance. Fear comes from ignorance and anger. Hopefully that will change as more education is rolled by all DEI groups, my company has one and it is becoming very standard"
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,"Thank you for posting—I agree with April, that it should not have to be stated, but I appreciate you helping to educate the community about what DEI does. I hope all residents (especially in the privileged group of being white and straight) understand that to truly be a supportive community, that ALL of our DASD employees and students to feel accepted and included. When there is greater understanding, there is greater acceptance."
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,Thank you DASD for recognizing the importance of this work and messaging we give to our students. Appreciate the communication and the DEI director’s impact on our district
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,"Thank you for your work and for this communication explaining what DEI means for our district. Given all the mis-information
floating around, it’s great to see a clear message of what DEI is and what it isn’t."
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,"“Equity works creates opportunities, not division.”

“DASD values collaborative learning and critical thinking while remaining focused on serving the whole student and student wellness”.

Thank you Downingtown Area School District!"
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,"We have come far as a society, and some may not see a need for DEI, however, there are still aspects of this country that were created by racist ideas, and we need to learn about them, to really address the root of the problem. If you don’t think racism is something that still affects people, ask those who it does affect. As children spend a significant amount of time in school, if we can work to make that environment more inclusive and welcoming, it benefits everyone."
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,So happy to have DEI in our school district. My company has it too. DEI and mental health go hand by hand as well as prevention of bullying. Ignorance is what makes life difficult for who is different. The more we know of each other the more we will understand and be ready to listen.
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,"Many of us do not think we are racist, but we live in a society that needed legislation to outlaw discrimination.
We have made progress, but there are still so many things that were established to create better for some, and less for others, like putting highways near certain neighborhoods, and less traffic noise near others.
No one is saying that current students created this division, only that we need to figure out where the division is, and how to make things better for those who have less advantages. For those who fear studying racism, and helping students with equality, ask those who still face hurtful comments and treatment- 9/11 led to hate crimes against people, as did COVID. It doesn’t have to be physical attacks, or the viral videos- there are so many subtle beliefs and sayings we accept, that need to be called out and corrected."
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,Thank you for sharing this information! I think it’s so important to continue to learn and listen to each other to make our corner of the world better!
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,DASD is a great school district. They were very considerate of DEI back when they drew the boundaries for the East and West campus back in 2002. DASD thank you for continuing to grow and moving forward in bring our community together.
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,Thank you! And thank you for prioritizing this position!
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,The nations teachers union have in their platforms to implement CRT in grades K-12. So I guess teachers unions have no influence over DASD. That’s news to me!! 🤯🤯
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,"Thank you for this clear explanation. Corporate environments have been promoting DEI for several years, so I assumed the public understood."
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,"""DASD promotes equity by teaching kindness, civility, understanding and acceptance."" Thank you! We are so glad to be in a district that values diversity, equity and inclusion."
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,"“Creating a positive, inclusive and diversity-drive
n district takes time, patience and skill..” Thank you DASD for your dedication to our DEI program and to embracing the beautiful diversity within our district."
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,we all need to be less White as “whiteness is a bad deal” Stolen everything as set forth in the reading material . USA is based on lies and hopefully the academia promulgated by the state and the district will show the community the light. We need to reprogram ourselves to create equity including the teaching staff .
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,Thank you for clarifying and Creating this important DEI culture.
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,This isn't the job of the teacher!!!!! THIS IS THE PARENTS' responsibility to teach this to their children.
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,"Pretty bold to say that you’re not teaching, and aren’t planning to teach, CRT. CRT isn’t propaganda and a DEI can’t work effectively without the acknowledgment of white supremacy and privileges—all of which is the basis of CRT. CRT doesn’t have to be explicitly taught for students to understand societal systems and if it is an academic theory, then students should have the option of learning about it as we do with other theories, like evolution or Out of Africa. I’m disappointed with DASD for taking such a firm stance against CRT."
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,So grateful to have a DEI Director on board at DASD!!
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,Thank you DASD!! DEI=acceptance and we need it in our schools! Keep going
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,"One of the failures of my DASD education was that there wasn’t enough emphasis on race in society. Why most of my classes were majority white and from middle-to-high income households. How and why on a systemic level other school districts in Pennsylvania look different and why their experiences are different. Why all but one of my teachers from kindergarten through senior year were white. Why black history was taught on a surface level only one month out of the year. We would learn about historic events in civil rights but we would not use those as a context to discuss the modern day. Rather, the messaging was mostly “and that fixed things!” Critical Race Theory only sounds scary if you’re afraid to learn that the game you’re playing is rigged in favor of your complexion and you might need to live with some discomfort in order to make the changes that ensure diversity, equity, and inclusion. I’m disappointed that 10 years after I graduated the district is still afraid to fully embrace honest and truthful education. It has taken that amount of time for me to unlearn even a fraction of what I was led to believe about race in America and around the world. Neglecting CRT is a disservice to your students and your community."
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,Thank you DASD for trying to clarify this for some!
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,"Please share the specific deliverables ,ie books, curriculum that is being augmented to by the DEI program? How will the success be measured ?"
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,It is no mere coincidence that DASD felt forced to put this statement out right ahead of Wednesday’s school board meeting. News flash — their strategic wordsmithing will not stop nor change the enormous backlash DASD is and and will continue to face. I look forward to being at the school board meeting with so many others and fighting against CRT racism in all its forms.
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,I am truly truly truly amazed that they would post this… Because critical race theory books are so so so so evidently and obviously present on the DEI reading list... Amazed....
https://facebook.com/148341361326/posts/10159137801356327/posts/10159137801356327,Thank you for this very clear explanation of the importance of this work and how it appears in the district. Thanks for all you do!
https://facebook.com/116617135041809/posts/4113610472009102/posts/4113610472009102,"Governor Ducey continues virtue signaling to the far right illiterati by banning a practice that never happened while continuing to perpetuate the white washed myth of American history. There, fixed it for you :)"
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,"Proven to provide our *white students with the strongest possible foundation, while also making discussions about equity that much more difficult."
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,"I know that Vail has a program called “Culturally Responsive Teaching” (which strangely also spells CRT) which is usually an euphemism for postmodern Critical Race Theory (CRT)

Fortunately, the AZ bill that just passed will also stop CRT from using CRT, otherwise they’d be breaking the law."
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,"Parents do not let up. Always check your kids work especially social studies. CRT is not taught in schools as it's taught in colleges its not a teaching that teaches about racism in this country. They can still teach parts of CRT. Equity instead of equality, systemic racism, anti racism, oppressor vs oppressed, intersectionali
ty, implicit bias, unconscious bias, the country foundations is based off of white supremacy, if you're white you are born racist if you're black or brown you're a victim these are the words you need to look out for. The AZ State Education Secretary put out on their website stages of oppressor and oppressed they stated that an infant can show racism. CRT's foundations is based off Marxists theories. This ""theory"" or parts of it is spreading like wild fire even in corporate America, universities, military, government. Educate yourselves be vigilant and remember they work for us not the other way around."
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,"Most people don’t even know what CRT is. Sadly, we all will just continue to whitewash the history of our nation and ignore the systemic racism that exists in our country."
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,"It’s important to distinguish between (1) teaching the THEORY of CRT and (2) USING CRT as the basis for lessons in school.

Those who say it’s a buzzword or boogeyman are talking about #1.

This who oppose it are talking about #2."
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,"VUSD is the only district for us. Congratulations
and please continue to lead the way. Thank you for all you have done for my children. They have a much better head start in life."
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,"Thank you for updating us, VSD."
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,Thank you for all you do for our kiddos! We wouldn't think of going anywhere else to educate our kiddos!
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,"Awesome job Vail School District!

This is why you continue to be the most sought after school district in Arizona"
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,Amazing job Vail!! I hope Sahuarita follows suit!
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,Lu Stenseng Donahue
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,Thank you Vail School District!!!
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,"Here’s a form that can be used in any Arizona school for options out. You can fill in a section to include opting out of anything you want, including equity, sel, etc. Follow the directions on the second page.

https://
d3otn7pmqo7fh9.c
loudfront.net/
uploads/2018/09/
arizona.pdf?fbcl
id=IwAR18g1IIkI
NlTme80GYv40tDv
tWrDKczjJeRIaXc
NX_6R05gduMl__Y
fZWU"
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,"It's a political buzzword that wasn't really being taught in our primary schools anyway. It's a far more advanced topic that many of my fellow adult neighbors won't even comprehend - which is why they're scared of it.

¯\\_ (ツ)_/¯"
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,Why have all but three videos from #VUSD been deleted off of YouTube?
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,"Ohhhh that's ok....go ahead....don't teach your kids the correct history. *Maybe* then you can convince them to not listen to the internet too cause we gonna talk about it, right here.....the best part about not telling your children the truth and letting other people do it instead is that they also now know that you're a liar....keep playing, I'm sure they'll never grow up and be able to think for themselves 🥰.

Prepare your soul for condemnation."
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,Thank you Vail!
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,Thank you!!!
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,Thank you
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,"https://
telegra.ph/
How-Social-Emoti
onal-Learning-S
EL-is-used-to-I
mplement-Critic
al-Race-Theory-
07-09"
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,I am thankful that racist CRT will not be taught in Vail Schools.
https://facebook.com/260938799131/posts/10158678253189132/posts/10158678253189132,Loving all the comments so we can weed out the REAL racists....
https://facebook.com/243902352402260/posts/3881243465334779/posts/3881243465334779,"The agenda is a little vague in its wording, maybe someone could clarify. Will teaching critical race theory in this district be discussed at the board meeting tonight?"
https://facebook.com/243902352402260/posts/3881243465334779/posts/3881243465334779,"Julie Garibay
Stacy Orozco"
https://facebook.com/141517542533343/posts/4329740940377628/posts/4329740940377628,Thank you for banning CRT. It is devisive and separates people based on their color. I feel proud to send my kids to a district that stands up for the foundational principles of this country!
https://facebook.com/141517542533343/posts/4329740940377628/posts/4329740940377628,Thank you to the Board for voting to move forward with this ban. We support you!
https://facebook.com/57827502171/posts/10157822790817172/posts/10157822790817172,"Good. It's unfortunate that our criminally underpaid educators are being forced to literally defy state law to provide their students a good education. But when your statehouse is occupied by anti-science goobers and stunningly fragile morons, someone has to stand up and do the right thing."
https://facebook.com/57827502171/posts/10157822790817172/posts/10157822790817172,"Looks like crt is the notion that our laws and institutions are racist in and of themselves. Interesting topic really, my take is even if crt is truth and factual it can only be so for as long as the PEOPLE in these places and enforcing the laws(courts) are prejudiced or racist."
