comment_text,url,post_created_date,page_name,type,total_interactions,likes,comments,shares,love,wow,haha,sad,angry,care,message,nces_id,post_id,overperforming,followers_at_posting,state_combined,n_students_combined
"Kudos to you for providing information to educate against all the misinformation,
but more importantly about the message of embedded racism in our legal system.",https://www.facebook.com/249545748397484/posts/4469881846363832/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
It’s history.,https://www.facebook.com/249545748397484/posts/4469881846363832/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marxist crap, glad nobody goes to libraries anymore",https://www.facebook.com/249545748397484/posts/4469881846363832/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
it’s crap.,https://www.facebook.com/249545748397484/posts/4469881846363832/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
It’s hateful,https://www.facebook.com/249545748397484/posts/4469881846363832/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I love this...you know the actual definition of Critical Race Theory is this..""A theory which exposes how complex human nature and society actually is and that people are morons...libera
ls and conservatives who actually think this conversation makes a difference....w
ealth under the control of a powerful few in our 195 various nations also has nothing to do with it....lmao! And remember God is leading us and is in control. Mr Biden and Mr Trump attest to that. Lmao again!",https://www.facebook.com/249545748397484/posts/4469881846363832/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
This is actually funny. Thanks. Right wing fanatics and left wing fanatics are made for each other....maybe we could breed a CRT dude with a Trump chicken and make a new species. A narrow minded know it all with a moronic lemming....the could burn all the black owned stores in a riot on the way th kill Americans in the capital! Yea. That's the ticket,https://www.facebook.com/249545748397484/posts/4469881846363832/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I appreciate that the leadership of DASD believes they are not teaching CRT. That being said, the board just agreed to adopt social emotional learning curriculum, which is often a component of CRT. I think more transparency surrounding curriculum and DEI initiatives is imperative to finding a positive way forward and resolving a great deal of tension surrounding this concern.

I want all our children to feel supported and confident, without painting any of them as oppressive or oppressed. This would go a long way toward supporting mental health in a way that is realistic for schools.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
The article was literally quoting parents from the board meeting. Just because they quoted both sides (unlike Action News who covers one side and you’re a-ok with that) you don’t like it? Ok DASD I get it 🙄,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I read the article and I watched the board meeting. I am not understanding what was inaccurate. The article was mostly quotes from attendees. It sounds like DASD doesn’t like the negative light they were portrayed in and pressured DLN to take the article down (which is actually still online). It’s interesting that they didn’t indicate what specifically about the article was inaccurate.,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I believe we need to double down and teach civics again. The purpose of government schools should be to produce students who understand the basis for our democratic republic. Currently the US population is deficient in its understanding in this area which is causing much of the uncivil behavior we are seeing in our community.,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Education Department has made education so complicated. Just teach academics! Values should be taught at home, not by any government entity. Censorship is wrong, always!",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Having your lawyers contact the Daily Local to retract their story and apologize is pathetic. If you can push for a CRT curriculum masked as DEI, you need to take the resulting backlash. If you have hundreds of comments in this thread, clearly you’re doing something wrong. Stop pumping these kids full of your nonsense and do better.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"It’s hilarious people on this tread have made it clear if you don’t except DEI and CRT you’re right wing and / or racist?

But no? it’s not ideological or political?
Lol
in the same breath they say that no it’s not political? They call you a right winger.
In the same breath if you don’t adhere to this Ideologically they call you a racist🤷🏽

I guess it’s all about inclusion and diversity as long as you agree?

Read through the threads and y’all are pretty much admitting that it’s both political and ideological
And we all must conform to this or else!",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kind of surprised at some of the comments. I hope and pray that DASD does not get silenced when acknowledging the diversity that exists in society.
Right wing propaganda should stay out of education and not allowed to control or manipulate what is taught in schools.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I believe some of the current curriculum needs to be reviewed and restructured prior to on boarding any new curriculum additions. Some of the current curriculum is inappropriate for the aged children it is targeting. For example: the Black History Month curriculum for First Grade students is too detailed and in-depth. First grade students should not be exposed to the content on that level. In our home we do not teach our children to see color as a difference. Our son was highly upset that a little girl and her mother would have had things thrown at them and received threats of violence because she went to school. We had to open up conversations with our 7 year old first grader who was not ready for that content. Yes, the topics and historical achievements need to be introduced, however they do not need to include the description of violence at this age level. Why not teach the celebration of the historical achievement and the bravery of those involved? The children’s takeaway is the violence and that people are/were bad… not the bravery and accomplishment.

You aren’t teaching the First Grade children about the massacres that took place against the Native Peoples of our nation or the Trail of Tears. Likewise, the atrocities surrounding WWII, the Holocaust and the State Side Japanese Internment Camps are not taught at this age level so why include the violence surrounding Black History to these children? It is wholly inappropriate at this age level and something that the parents should be made aware of and therefore able to broach the subject at home. We do teach our children about these subjects and more as they are very important to us. That being said, we keep the content age appropriate. The Pennsylvania School System and DASD’s needs someone to take a hard look at their curriculum.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"For those who believe CRT is evil, and refuse to believe it isn’t being taught in the district, or fear it will be taught, there are many other options you have for your children’s education. Many parents voiced their fears about CRT at the meeting, as well as on numerous posts, but have not stated specific examples where it has been, or will be taught in schools. If you fear aspects of CRT being taught, or have concerns about DEI, talk to those who feel it is essential, as well as listen to the experiences of those who were bullied and treated unequally.

Also, if your child has an IEP, that is an example of equity- providing an Individualized education plan, to help your child achieve success. It’s not all about race.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Well said. It’s a shame the Daily Local started discord with the inaccurate article.,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I can’t believe we are in 2021 and debating the need for DEI in our schools for our children. We live in a global world people. It is a sign of an educated society. We ALL should learn how to to be inclusive and empathetic. How will you do that if you don’t learn and understand diversity? For those who oppose it so vehemently, do you feel your power being lessened? Does uplifting someone else make you weaker? Reading the hatred here by parents explains why their children become bullies in school. You can say you are not racist, homophobic, or discriminatory on any other basis until you are blue in the face but denying others the right to equal opportunity and respect is the most unAmerican thing to do.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The district could certainly use some improvements so I’m glad to hear that there will be a focus on creating a culture of kindness, respect, compassion and grace. The system needs to work for ALL students.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Downingtown Area School District please elaborate on what specifically was inaccurate? I attended the school board meeting in person. This article was extremely well balanced and fair and presented both sides. What was so inaccurate in the article that you (or your lawyers) forced them to remove it?
Censorship happens when the truth starts to come out. The further DASD drifts from the truth the more it will hate those that speak it.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
The fact that DASD is welding it's power within the community to censor media coverage with opposing viewpoints is extremely disheartening.,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Just curious. Does the district have many, if any, documented cases that made them determine all of this ""diversity"" trainiing is necessary. And if they are not instititing CRT OR DEI IN ANY FORM, for what purpose does a Diversity Coordinator serve?",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
So DASD Admin put pressure on the FREE PRESS to retract a fair article that presented both sides accurately. It’s a runaway board and Admin. We knew this already but now it’s clear. That board (with one or two exceptions) no longer feels any accountability to the community whatsoever to tell the truth. They hide behind half truths and word salad and (maybe) threats to the free press to get them to issue retractions of articles.,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
THANK YOU!!!!! I read the article and was really taken aback by the misstatements.,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
The DEI initiatives have been impactful and positive for my family- thank you.,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Why isn’t the daily local being held accountable? I’m hoping they will be pushed to print a retraction. Thank you for fighting this dangerous CRT narrative. ALL of our children deserve to feel supported.,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I’m glad you’re fighting the rumors. It’s a few big mouths (literally) who want to make an issue over things that are simply not true. As far as I know, all Board members voted to have a DEI Director. Correct me if I’m wrong on that, please. Keep up the good work DASD.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thank you! This work is so important and of benefit to all of our kids' well-being. Thank you for your continued efforts, and to Justin Brown for the great work he's done in his time in the district.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
The CRT debate is a smokescreen to get parents to forget that DASD is not requiring vaccination for teachers and not even allowing parents to know the vaccination status of their children’s teachers. Please reach out to DASD and demand that parents have a right to know.,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank you for ensuring that only the facts are stated and not opinions unless they are labeled as such,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I am screen grabbing this, so we can hold you to it.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Always admire the professionalism
of DASD.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DASD should be teaching equality! Not equity.,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Anybody else find it hypocritical that the Diversity, Equity and Inclusion department had an article removed??? Think about that for a moment. Everyone is included…… as long as you agree!!!",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Obviously there is a lot of assumptions. If DASD could clarify the specific deliverables/
changes/purpose/
success criteria of the DEI program, the community can make an informed decision in support of or against using objective data. Can DASD supply this info ?",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The article WAS accurate and the fact that it was taken down is the problem…censors
hip!",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"For all on the thread interested, here are SOME references to gain a historical and philosophical understanding of where the current strain of DEI initiatives come from. When I say “current” the key word is “Equity” as Diversity and Inclusion separately have a long history of their own. You don’t need to read these books and papers in their entirety as they are long and complicated but you can look up the authors and get a basic sense of what they believed in.

To be clear, I am not opposed to these programs as I believe there is a fair bit of good that can come from them. But with any meta-theory (such as religion) you get plenty of excessive ideas and conclusions with the package. Helpful to be aware of them so they can constantly be watched and discussed.

I have read the DASD DEI page - there is a lot that is good, some that needs to be defined in terms of checks and balances, and a few contradictions that we may ask questions about.

I am a 2006 graduate of Downingtown West and there is so much that I am grateful for from my experience in this school district. This is coming from a place of hope that the next generation gets to have a positive and constructive experience as well.

“Pedagogy Of The Oppressed” - Paulo Freire

“Theory And Resistance In Education” - Henry Giroux

“Education And Power” - Michael W. Apple

“Critical Theory: Selected Essays” - Max Horkheimer

“Faces At The Bottom Of The Well” - Derrick Bell

“Mapping The Margins” - Kimberle Williams Crenshaw

“Prison Notebooks” - Antonio Gramsci",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thank you! There is so much misunderstandin
g around this issue.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hey DASD! How about those books in your “precious” DEI program. Teaching k-4th graders about a white person selling their soul to the devil for their whiteness. Still have yet to hear your opinion on that😁,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
There went free press…,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freedom of the press or freedom of the media is the principle that communication and expression through various media, including printed and electronic media, especially published materials, should be considered a right to be exercised freely. Such freedom implies the absence of interference from an overreaching state; its preservation may be sought through constitution or other legal protection and security.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Please read the update from the SD on this post,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
It seems like the DLN missed to report the stories of discrimination and bullying due to skin color or ethnicity that parents shared during the meeting.,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank you for acknowledging and emphasizing the need for DEI at DASD.,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank you DASD for continuing to clarify for those that do not understand the importance of DEI and this distinction.,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thank you for your commitment to diversity, equity and inclusion!",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cheyenne Dill The Collaborative for Academic, Social, and Emotional Learning (CASEL) defines Social-Emotiona
l Learning (SEL) as “the process through which children and adults understand and manage emotions, set and achieve positive goals, feel and show empathy for others, establish and maintain positive relationships, and make responsible decisions.” The framework consists of the following: self-awareness,
social awareness, self-management
, relationship skills, and responsible decision-making
. Self-awareness and social awareness promote the idea that diversity exists and we all want to feel included, regardless of our identity. Absolutely nothing to do with oppression.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEI is nothing more than CRT in disguise, a Trojan horse.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRT is not a “curriculum”. People just don’t get it.,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"That's right, you use the same texts as Texas where only ""so much agreeable"" theory can be taught.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"You should be teaching the idea of equality, not equity. Different outcomes are necessary. Some kids will try to the utmost of their abilities and some will not. They do not deserve the same outcome in life. You're taking away the will to compete to be the best, doesn't matter whether it's in academics or sports, kids need the idea of a reward to assist their ambitions to succeed and win, not to simply be one of the mediocre.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I was at the school board meeting on Wednesday, July 14 I find that the article was a complete fair assessment. I find it ironic that the DASD scrambled to put out a refute of the Daily Local. Now they are having the reporter change her Opinion under threats? What are they so afraid of most of? Most of us already know the truth. Is the DASD still holding the position that this is not political?
It’s not as political why did they scramble to quickly make a rebuttal to ours local paper Daily Local if its indeed not political?
Now the daily local is tailoring the article according to what the school district wants it to say?
Well it looks like it’s political now and in fact it always has been!",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DASD is engaged in CRT!!! they, like almost all school districts around the country are using euphemisms, terms and code words to decide the parents and the community. there are over a 100 of them! Go to No Left Turn in Education website https://
www.noleftturn.u
s/ and check under the tab Get Educated and find out more information. In the drop down menu click on CRT Code Words, among them you'll find DEI. Check also under the tub REPORTING/
Indoctrination in Your State and District and find out a report from a teacher on what they are teaching as well as one from a parents. Please encourage as many people as possible to expose what they are doing by reporting it on our website under REPORTING/
Share Your Story. Don't let them decide you. Fight for your children and nation.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"So, the people who want to silence all opposition are the ones who are tolerant and inclusive??????
You must be joking. You are the ones provoking division and racism. You are pushing an agenda that has NOTHING to do with education and everything to do with social engineering. UNACCEPTABLE. The more you dig-in the more we're determined to oust all of you.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"For those of you that read this post?
What does their claim that 4.1 of a percent of adults in Pennsylvania identifies LGBT?
This is a really convoluted statement…. especially when you ask yourself what does this have to do with our students i.e. kids under 18 ?

So what if 4.1% of adults in Pennsylvania
Identify as LGBT
…how many adults in Chester County identify as LGBTQ ?
And I love the percentage of adults even have kids in our school district ?

So again what does this have to do with The kids in our district ?
It’s obvious
they’re just trying to run these identity politics to shove it down everyone’s throat",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Run Away Fast! Dasd wants to teach All our children empathy, kindness inclusion, equity. Save yourself save your children 🤣🤣🤣 What are you white people against DEI afraid of... The truth.

Racist & Ridiculous. 🤦🏾‍♀️",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josiah Brubaker,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
So many racists who don’t think they’re racists on this post and that’s sad.,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"This should be our program - Bob Woodson’s 1776 Project Unites

https://
youtu.be/
xdNtmyG48GI",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremiah Shelton They gave much more space to the negative comments than the positive ones!,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
.,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sean Kotalik,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachel Marielle,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Before taking DSAD’s word for it. Everyone needs to read the article for themselves. DSAD has been anything but transparent this entire year. They still haven’t posted curriculum. We do know got a new DEI Director aka Minister of Truth that’s making six figures. That’s twice as much as our teachers. I figured if our tax dollars are paying him like that he has time to write propaganda to get ahead of the local media.
It would be in the best interest considering it’s the diversity department that’s under scrutiny from the local press. Believe me I’m not a big fan of the media lately but please read the article before you take our districts political propaganda.

https://
web.archive.org/
web/
20210721003925/
https://
www.dailylocal.c
om/local-news/
downingtown-pare
nts-decry-criti
cal-race-theory
/
article_fc9f773c
-e983-11eb-8fe7
-5bf03ae47e6d.h
tml",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jean Jones,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thank you for refuting this DLN article which I read with disbelief. I could not believe the reporter was basing it on the same meeting that I watched. I suspect it was done that way to instigate dissension and sell newspapers/
internet hits.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BS,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://
noqreport.com/
2021/06/26/
critical-race-th
eory-is-being-r
ebranded-as-soc
ial-and-emotion
al-learning/",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robin Kerollis Napiecek,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://
web.archive.org/
web/
20210721003925/
https://
www.dailylocal.c
om/local-news/
downingtown-pare
nts-decry-criti
cal-race-theory
/
article_fc9f773c
-e983-11eb-8fe7
-5bf03ae47e6d.h
tml",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Downingtown Area School District Please can you link your DEI reading list? Thank you!,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://
www.youtube.com/
watch?v=YwN8NFRL
po8",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DASD many of us are human factors people we evaluate actions and not necessarily what we are being told. The books you have branded and endorsed on your web page is Racist and Divisive. Given this why on earth would anyone believe the District that Rooted CRT is not going to be taught when your actions suggest otherwise. We hope that you prove us wrong . However, thus far all indications by the books suggested “whiteness is a bad deal, White supremacy has been lying to kids for centuries including the DEI administrator’s
book which references “Deprogramming ourselves” and implicit biased training suggests otherwise. If you erase this as not relevant that the district is only going to further this point of censoring dissent which again from human factors will make the other side further skeptical regarding the Districts intentions. So with that DASD those in opposition and concern hope that you prove us wrong but all that you have presented thus far infers or suggests other intentions.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sounds like censorship to me. I wonder who made the call to take the article down? What was so inaccurate? Was it the fact the article quoted a student that stood up and said her class was asked to separate into groups of race and gender OR was it that the parent who was told by the DEI director that he wanted to dismantle the education system and told her she only has a business Bc of her white privilege? Or maybe it’s because the article referenced the book about white children selling their soul to the devil for stolen lands...The lack of transparency, blatant lies and the lengths the district will go to control the narrative is astounding. Instead of actually trying to understand parents’ issues with DASD, you would rather cover up issues or hide them. No one has a problem with diversity, inclusion or equity-the problem is that you are saying kids aren’t being divided by race but they are, you’re saying children aren’t going to be made to feel bad about being white but your recommended books do that.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"When you mask special needs kids you’re not being inclusive or creating a safe environment. You don’t care about creed or ability.
Your own DEI director Justin Brown told a woman in our community she only has a business because of her white privilege. Your own administration is creating division in our community. Look in the mirror.",https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taren Turocy,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Edward Campbell,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lindsey Victoria since we were just chatting about this...,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank you!!!,https://www.facebook.com/148341361326/posts/10159156205556327/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
